address_string,n,coords,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"BLUE RIDGE BOULEVARD and I 470 E TO BLUE RIDG RA, KANSAS CITY, MO, 64134",4,,38.938721,-94.508595,0.97,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE BOULEVARD and THOMPSON AVENUE, KANSAS CITY, MO, 64123",4,,39.105557,-94.480066,0.9,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE BOULEVARD and THOMPSON AVENUE, KANSAS CITY, MO, 64126",4,,39.105557,-94.480066,0.9,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIDGE COURT and I 70 HIGHWAY, KANSAS CITY, MO, 64123",4,,38.999905,-94.54631,0.7,intersection,,"Bales Ave","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIVER ROAD and I 435 HIGHWAY, KANSAS CITY, MO, 64131",4,,38.939346,-94.560501,0.97,intersection,,"Blue River Rd","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"BLUE RIVER ROAD and MARTHA TRUMAN ROAD, KANSAS CITY, MO, 64145",4,,38.907852,-94.524326,0.53,intersection,,"Blue Ridge Blvd",Grandview,MO,"Jackson County",64030,US,"TIGER/Line® dataset from the US Census Bureau"
"BONITA AVENUE and TOPPING AVENUE, KANSAS CITY, MO, 64130",4,,39.073744,-94.515755,0.9,intersection,,"Bonita Ave","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"BRICKYARD ROAD and NOLAND ROAD, KANSAS CITY, MO, 64134",4,,38.962855,-94.430816,0.9,intersection,,"Brickyard Rd","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY and I 35 HIGHWAY, KANSAS CITY, MO, 64106",4,,39.10684,-94.588219,0.69,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY and I 670 HIGHWAY, KANSAS CITY, MO, 64106",4,,39.096171,-94.588602,0.69,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY and I-70, KANSAS CITY, MO, 64127",4,,39.001883,-94.593646,0.7,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64113,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY BOULEVARD and SOUTHWEST BOULEVARD, KANSAS CITY, MO,",4,,39.087728,-94.589025,0.8,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY BOULEVARD and W TRUMAN ROAD, KANSAS CITY, MO, 64105",4,,39.100108,-94.58842,0.35,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY BOULEVARD and W TRUMAN ROAD, KANSAS CITY, MO, 64110",4,,39.100108,-94.58842,0.25,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"BROOKLYN AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64110",4,,39.09483,-94.55623,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"BROOKLYN AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64108",4,,39.106483,-94.555669,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BROOKLYN AVENUE and MINNIE STREET, KANSAS CITY, MO, 64124",4,,39.110486,-94.555432,1,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64134",4,,39.068329,-94.561019,0.26,intersection,,"E Linwood Blvd","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and E MEYER BOULEVARD, KANSAS CITY, MO, 64131",4,,39.007228,-94.555219,0.36,intersection,,"E Meyer Blvd","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",4,,39.043504,-94.56174,0.57,intersection,,"Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64112",4,,39.043504,-94.56174,0.57,intersection,,"Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and I 670 HIGHWAY, KANSAS CITY, MO, 64108",4,,39.095118,-94.572407,0.61,intersection,,"Bruce R. Watkins Dr","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUSH CREEK BOULEVARD and HARRISON STREET, KANSAS CITY, MO, 64111",4,,39.043592,-94.574056,0.82,intersection,,"Brush Creek Blvd","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUSH CREEK BOULEVARD and PASEO, KANSAS CITY, MO, 64130",4,,39.043422,-94.569328,0.61,intersection,,"Brush Creek Blvd","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUSH CREEK BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64111",4,,39.043547,-94.572831,0.9,intersection,,"Brush Creek Blvd","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"CENTRAL STREET and I 670 HIGHWAY, KANSAS CITY, MO, 64108",4,,39.096215,-94.587178,0.88,intersection,,"Central St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"CHARLOTTE STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64127",4,,39.095458,-94.574143,0.9,intersection,,"Charlotte St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"CHERRY STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64109",4,,39.097626,-94.576306,0.68,intersection,,"Cherry St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"CHESTNUT AVENUE and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64131",4,,39.0427,-94.551957,0.13,intersection,,"Chestnut Ave","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"CHESTNUT AVENUE and PEERY AVENUE, KANSAS CITY, MO, 64124",4,,39.099663,-94.549211,0.9,intersection,,"Chestnut Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"CHIEFS WAY and STADIUM DR, KANSAS CITY, MO, 64133",4,,39.053219,-94.486924,0.53,intersection,,"Chiefs Way","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"CHOUTEAU and N TOPPING, KANSAS CITY, MO, 64123",4,,39.114346,-94.523234,1,place,,,"Kansas City",MO,"Jackson County",64123,US,"TIGER/Line® dataset from the US Census Bureau"
"CLEVELAND AVENUE and E GREGORY BOULEVARD, KANSAS CITY, MO, 64131",4,,38.998307,-94.54288,0.9,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"COLORADO AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",4,,39.107102,-94.520156,0.71,intersection,,"Colorado Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64128",4,,39.105575,-94.529163,0.9,intersection,,"Cypress Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64132",4,,39.105575,-94.529163,0.9,intersection,,"Cypress Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"DENVER AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",4,,39.105284,-94.521082,0.9,intersection,,"Denver Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"DONNELLY AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",4,,39.105702,-94.484487,0.72,intersection,,"Donnelly Ave","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"DONNELLY AVENUE and WINNER ROAD, KANSAS CITY, MO, 64124",4,,39.106791,-94.484428,0.7,intersection,,"Donnelly Ave","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"DONNELLY AVENUE and WINNER ROAD, KANSAS CITY, MO, 64127",4,,39.106791,-94.484428,0.7,intersection,,"Donnelly Ave","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"DRURY AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",4,,39.108813,-94.517572,1,street_center,,"Drury Ave","Kansas City",MO,"Jackson County",64123,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and AGNES AVENUE, KANSAS CITY, MO, 64123",4,,39.101412,-94.546954,0.9,intersection,,"Agnes Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and LOCUST STREET, KANSAS CITY, MO, 64108",4,,39.102137,-94.577288,0.9,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and OAK STREET, KANSAS CITY, MO, 64105",4,,39.102174,-94.57842,0.9,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 10 STREET and PASEO, KANSAS CITY, MO, 64106",4,,39.101706,-94.56366,0.78,intersection,,"E 10th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 103 TERRACE and OAKLAND AVENUE, KANSAS CITY, MO, 64134",4,,38.937138,-94.503186,1,intersection,,"E 103rd Ter","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 106 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64134",4,,38.93145,-94.507784,0.88,intersection,,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 108 DR and SYCAMORE TERRACE, KANSAS CITY, MO, 64131",4,,38.928345,-94.504207,0.9,intersection,,"E 108th St","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 108 STREET and SYCAMORE TERRACE, KANSAS CITY, MO, 64134",4,,38.928345,-94.504207,1,intersection,,"E 108th St","Kansas City",MO,"Jackson County",64134,US,"TIGER/Line® dataset from the US Census Bureau"
"E 109 TERRACE and HILLCREST ROAD, KANSAS CITY, MO, 64134",4,,38.927122,-94.525425,0.9,intersection,,"E 109th Ter","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E 112 TERRACE and QUINCY AVENUE, KANSAS CITY, MO, 64137",4,,38.921074,-94.531677,1,intersection,,"E 112th Ter","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E 113 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64134",4,,38.920327,-94.552503,0.46,intersection,,"113th Ter","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"E 118 TERRACE and HOLMES ROAD, KANSAS CITY, MO, 64145",4,,38.912785,-94.5843,0.9,intersection,,"E 118th Ter","Kansas City",MO,"Jackson County",64131,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64106",4,,39.099011,-94.556029,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and PASEO, KANSAS CITY, MO, 64109",4,,39.099275,-94.56407,0.74,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",4,,39.098848,-94.551413,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and SPRUCE AVENUE, KANSAS CITY, MO, 64124",4,,39.098168,-94.532538,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and TROOST AVENUE, KANSAS CITY, MO, 64108",4,,39.09946,-94.569893,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and TROOST AVENUE, KANSAS CITY, MO, 64109",4,,39.09946,-94.569893,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64108",4,,39.09935,-94.56625,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and WINCHESTER AVENUE, KANSAS CITY, MO, 64123",4,,39.097246,-94.500823,0.9,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 TERRACE and BENNINGTON AVENUE, KANSAS CITY, MO, 64127",4,,38.900234,-94.43888,0.18,intersection,,"12th St","Lees Summit",MO,"Jackson County",64081,US,"TIGER/Line® dataset from the US Census Bureau"
"E 13 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64107",4,,39.09851,-94.580974,0.9,intersection,,"E 13th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 13 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64119",4,,39.09851,-94.580974,0.9,intersection,,"E 13th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 13 TERRACE and LOCUST STREET, KANSAS CITY, MO, 64106",4,,39.097519,-94.578654,0.91,intersection,,"E 13th Ter","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 139 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64145",4,,38.874305,-94.564725,0.83,intersection,,"E 139th St","Kansas City",MO,"Jackson County",64146,US,"TIGER/Line® dataset from the US Census Bureau"
"E 14 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64106",4,,39.096286,-94.556159,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 14 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64128",4,,39.095873,-94.551555,0.79,intersection,,"E 14th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 15 TERRACE and WINCHESTER AVENUE, KANSAS CITY, MO, 64126",4,,39.093156,-94.501039,1,intersection,,"E 15th Ter","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 155 STREET and US HIGHWAY 71 OFF RA, KANSAS CITY, MO, 64145",4,,38.843644,-94.529421,0.7,intersection,,"E 155th St",Grandview,MO,"Cass County",64030,US,"TIGER/Line® dataset from the US Census Bureau"
"E 16 STREET and HARDESTY AVENUE, KANSAS CITY, MO, 64126",4,,39.092873,-94.519398,0.9,intersection,,"E 16th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 16 TERRACE and OAKLEY AVENUE, KANSAS CITY, MO, 64124",4,,39.091634,-94.517133,0.9,intersection,,"E 16th Ter","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 STREET and BRISTOL AVENUE, KANSAS CITY, MO, 64127",4,,39.089959,-94.500053,0.9,intersection,,"Bristol Ave","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 STREET and CHERRY STREET, KANSAS CITY, MO, 64106",4,,39.093212,-94.576537,0.9,intersection,,"Cherry St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 17 STREET and OAK STREET, KANSAS CITY, MO, 64105",4,,39.093283,-94.578867,0.9,intersection,,"E 17th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64126",4,,39.090738,-94.54964,0.9,intersection,,"Benton Blvd","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and CHERRY STREET, KANSAS CITY, MO, 64106",4,,39.091561,-94.576642,0.9,intersection,,"Cherry St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and LOCUST STREET, KANSAS CITY, MO, 64109",4,,39.091595,-94.577804,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and OAK STREET, KANSAS CITY, MO, 64110",4,,39.091631,-94.578948,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and PASEO, KANSAS CITY, MO, 64106",4,,39.091218,-94.564394,0.7,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64111",4,,39.091232,-94.563358,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 TERRACE and BENNINGTON AVENUE, KANSAS CITY, MO, 64128",4,,39.086934,-94.505912,0.9,intersection,,"Bennington Ave","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 19 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64106",4,,39.090339,-94.581411,0.9,intersection,,"E 19th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 19 TERRACE and TOPPING AVENUE, KANSAS CITY, MO, 64126",4,,39.087357,-94.515045,1,intersection,,"E 19th Ter","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64123",4,,39.087475,-94.538164,0.9,intersection,,"Cleveland Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64106",4,,39.089019,-94.581477,0.9,intersection,,"E 20th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 STREET and INDIANA AVENUE, KANSAS CITY, MO,",4,,39.087669,-94.542729,1,intersection,,"E 20th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 STREET and LISTER AVENUE, KANSAS CITY, MO, 64127",4,,39.087109,-94.527048,1,intersection,,"E 20th St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64128",4,,39.085381,-94.544553,0.9,intersection,,"College Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64123",4,,39.085393,-94.529476,0.9,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and GILLHAM STREET, KANSAS CITY, MO, 64106",4,,39.086436,-94.578741,0.51,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and GILLHAM STREET, KANSAS CITY, MO, 64108",4,,39.086436,-94.578741,0.61,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64108",4,,39.086809,-94.579213,0.81,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and OAKLEY AVENUE, KANSAS CITY, MO, 64126",4,,39.085008,-94.517491,0.9,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and ASKEW AVENUE, KANSAS CITY, MO, 64124",4,,39.083934,-94.54051,0.9,intersection,,"Askew Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and I 70 E TO 23 STREET RA, KANSAS CITY, MO, 64124",4,,39.084004,-94.541755,0.71,intersection,,"E 23rd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and I 70 HIGHWAY, KANSAS CITY, MO, 64127",4,,39.084004,-94.541755,0.81,intersection,,"E 23rd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and I 70 HIGHWAY, KANSAS CITY, MO, 64128",4,,39.084004,-94.541755,0.71,intersection,,"E 23rd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 STREET and KANSAS AVENUE, KANSAS CITY, MO, 64126",4,,39.08446,-94.548653,0.9,intersection,,"E 23rd St","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 TRAFFICWAY W and I 435 HIGHWAY, KANSAS CITY, MO, 64123",4,,39.082445,-94.491075,0.66,intersection,,"E 23rd Trfy","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 TRAFFICWAY W and I 435 HIGHWAY, KANSAS CITY, MO, 64127",4,,39.082445,-94.491075,0.66,intersection,,"E 23rd Trfy","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
