address_string,n,coords
"S 7TH ST / W BRECKINRIDGE ST, LOUISVILLE, KY, 40203",17,
"S BROOK ST / E HILL ST, LOUISVILLE, KY, 40208",17,
"S HANCOCK ST / LAMPTON ST, LOUISVILLE, KY, 40203",17,
"S PRESTON ST / SHELBY PKY, LOUISVILLE, KY, 40203",17,
"SENECA TRL / SOUTHSIDE DR, LOUISVILLE, KY, 40214",17,
"SHELBYVILLE RD / I264, LOUISVILLE, KY, 40222",17,
"SOUTHERN PKY / I264, LOUISVILLE, KY, 40214",17,
"TAYLOR BLVD / TENNESSEE AVE, LOUISVILLE, KY, 40208",17,
"TAYLOR BLVD, LOUISVILLE, KY, 40215",17,
"TOWNE CENTER DR / WESTPORT RD, LOUISVILLE, KY, 40241",17,
"W BROADWAY / HAZEL ST, LOUISVILLE, KY, 40211",17,
"W BURNETT AVE / MCCLOSKEY AVE, LOUISVILLE, KY, 40210",17,
"W MUHAMMAD ALI BLVD / VILLAGE WEST DR, LOUISVILLE, KY, 40203",17,
"1 MARKSMAN TRL, LOUISVILLE, KY, 40216",16,
"10400 CHAMPION FARMS DR, LOUISVILLE, KY, 40241",16,
"1300 TYLER PARK DR, LOUISVILLE, KY, 40204",16,
"13000 EASTGATE PARK WAY, LOUISVILLE, KY, 40223",16,
"1500 RIVER RD, LOUISVILLE, KY, 40206",16,
"1800 RANGELAND RD, LOUISVILLE, KY, 40219",16,
"200 N ARBOR PARK, LOUISVILLE, KY, 40214",16,
"200 S EVERGREEN RD, LOUISVILLE, KY, 40243",16,
"2300 ROSEWOOD WAY, LOUISVILLE, KY, 40214",16,
"2400 TUCKER STATION RD, LOUISVILLE, KY, 40299",16,
"2500 EXPORT DR, LOUISVILLE, KY, 40219",16,
"3300 CATHE DYKSTRA WAY, LOUISVILLE, KY, 40216",16,
"3RD STREET RD / MCNAIR RD, LOUISVILLE, KY, 40214",16,
"3RD STREET RD / OLDE ENGLISH CT, LOUISVILLE, KY, 40272",16,
"4400 DIXIE HWY, LOUISVILLE, KY, NA",16,
"4500 SOUTHWESTERN PKY, LOUISVILLE, KY, 40212",16,
"4800 MANSLICK RD, LOUISVILLE, KY, 40216",16,
"7500 NORWICH BLVD, LOUISVILLE, KY, 40258",16,
"7TH STREET RD / ALGONQUIN PKY, LOUISVILLE, KY, 40208",16,
"8100 ASPEN GLEN DR, LOUISVILLE, KY, 40228",16,
"9100 FELSMERE CIR, LOUISVILLE, KY, 40241",16,
"9800 VIEUX CARRE DR, LOUISVILLE, KY, 40222",16,
"ALTA VISTA RD / BEARGRASS RD, LOUISVILLE, KY, 40205",16,
"ANGELETTA WAY / NEW CUT RD, LOUISVILLE, KY, 40214",16,
"ARMORY PL / W CHESTNUT ST, LOUISVILLE, KY, 40202",16,
"BARDSTOWN RD / BRADFORD DR, LOUISVILLE, KY, 40218",16,
"BARDSTOWN RD / DEERWOOD AVE, LOUISVILLE, KY, 40205",16,
"BARDSTOWN RD / SILS AVE, LOUISVILLE, KY, 40205",16,
"BARRET AVE / BAXTER AVE, LOUISVILLE, KY, 40204",16,
"BARRETT LN / MONTERAY PLACE CIR, LOUISVILLE, KY, 40272",16,
"BAXTER AVE / BEECHWOOD AVE, LOUISVILLE, KY, 40204",16,
"BAXTER AVE / E MARKET ST, LOUISVILLE, KY, 40206",16,
"BELRAD DR / SEBREE LN, LOUISVILLE, KY, 40218",16,
"BISHOP LN / GARDINER LN, LOUISVILLE, KY, 40218",16,
"BLANTON LN / MILLS DR, LOUISVILLE, KY, 40216",16,
"BLUE LICK PARK, LOUISVILLE, KY, 40229",16,
"BLUEGRASS AVE / SOUTHERN PKY, LOUISVILLE, KY, 40214",16,
"BOERSTE WAY / PRESTON HWY, LOUISVILLE, KY, 40229",16,
"BRECKENRIDGE LN / I 264 RAMP, LOUISVILLE, KY, 40220",16,
"BRICK KILN LN / DIXIE HWY, LOUISVILLE, KY, 40216",16,
"BRIDGE - I65S / KENNEDY, LOUISVILLE, KY, 40202",16,
"BROWNSBORO RD / CHAMBERLAIN LN, LOUISVILLE, KY, 40241",16,
"BUTTERNUT RD / E INDIAN TRL, LOUISVILLE, KY, 40213",16,
"CAMP ST / S FLOYD ST, LOUISVILLE, KY, 40203",16,
"CAMP TAYLOR PARK, LOUISVILLE, KY, 40213",16,
"CANE RUN RD / GREENBELT HWY, LOUISVILLE, KY, 40216",16,
"CHEROKEE RD / EASTERN PKY, LOUISVILLE, KY, 40204",16,
"CHRISTIAN WAY / SHELBYVILLE RD, LOUISVILLE, KY, 40222",16,
"COOPER CHAPEL RD / SMYRNA PKY, LOUISVILLE, KY, 40229",16,
"DENA DR / ELDERWOOD WAY, LOUISVILLE, KY, 40215",16,
"DIXIE HWY / HEATON RD, LOUISVILLE, KY, 40216",16,
"DIXIE HWY / HILLVIEW DR, LOUISVILLE, KY, 40258",16,
"DIXIE HWY / WITTEN DR, LOUISVILLE, KY, 40258",16,
"DOVE CREEK BLVD / WESTPORT RD, LOUISVILLE, KY, 40242",16,
"DUMESNIL ST / LOUIS COLEMAN JR DR, LOUISVILLE, KY, 40211",16,
"E GRAY ST / S SHELBY ST, LOUISVILLE, KY, 40202",16,
"E INDIAN TRL / WARWICKSHIRE DR, LOUISVILLE, KY, 40213",16,
"E JEFFERSON ST / S WENZEL ST, LOUISVILLE, KY, 40206",16,
"E KENTUCKY ST / SCHILLER AVE, LOUISVILLE, KY, 40204",16,
"E MAIN ST / STORY AVE, LOUISVILLE, KY, 40206",16,
"E MARKET ST / S WENZEL ST, LOUISVILLE, KY, 40206",16,
"ESTELE AVE / STRAWBERRY LN, LOUISVILLE, KY, 40214",16,
"ETLEY AVE / LEXINGTON RD, LOUISVILLE, KY, 40206",16,
"EVERETT AVE / GRINSTEAD DR, LOUISVILLE, KY, 40204",16,
"FALCON CREST DR / WOODPOINTE BLVD, LOUISVILLE, KY, 40219",16,
"FEGENBUSH LN / NEWPORT RD, LOUISVILLE, KY, 40228",16,
"FERN CREEK RD / FERNDALE RD, LOUISVILLE, KY, 40291",16,
"FEYHURST DR / GREENWOOD RD, LOUISVILLE, KY, 40258",16,
"FINN AVE / IOWA AVE, LOUISVILLE, KY, 40208",16,
"FISK CT / WILBERFORCE CT, LOUISVILLE, KY, 40203",16,
"FRANKFORT AVE / MELLWOOD AVE, LOUISVILLE, KY, 40206",16,
"GARDINER LN / NEWBURG RD, LOUISVILLE, KY, 40205",16,
"GARDINER LN / POPLAR LEVEL RD, LOUISVILLE, KY, 40213",16,
"GLENGARRY DR, LOUISVILLE, KY, 40118",16,
"GREENWOOD AVE / WOODWAY LN, LOUISVILLE, KY, 40211",16,
"I 264 RAMP / RIVER PARK DR, LOUISVILLE, KY, 40211",16,
"I 65 RAMP / I 65 RAMP, LOUISVILLE, KY, 40217",16,
"I264W / BRECKENRIDGE LN, LOUISVILLE, KY, 40220",16,
"I264W / RIVER PARK DR, LOUISVILLE, KY, 40211",16,
"I265N / WESTPORT RD, LOUISVILLE, KY, 40241",16,
"I265S / BEULAH CHURCH RD, LOUISVILLE, KY, 40228",16,
"I64W / 22ND ST, LOUISVILLE, KY, 40203",16,
"I65N / I265, LOUISVILLE, KY, 40229",16,
"LAGOONA DR / RANGELAND RD, LOUISVILLE, KY, 40219",16,
"LEDGE RD / LEXINGTON RD, LOUISVILLE, KY, 40206",16,
"LOGAN ST, LOUISVILLE, KY, 40204",16,
"LYNDON LN / WESTPORT RD, LOUISVILLE, KY, NA",16,
"MERCER AVE / POPLAR LEVEL RD, LOUISVILLE, KY, 40213",16,
"N 20TH ST / ST XAVIER ST, LOUISVILLE, KY, 40203",16,
"N 28TH ST / BANK ST, LOUISVILLE, KY, 40212",16,
"N 30TH ST / W MAIN ST, LOUISVILLE, KY, 40212",16,
"N 33RD ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",16,
"N 35TH ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",16,
"N 41ST ST / DUNCAN ST, LOUISVILLE, KY, 40212",16,
"N BIRCHWOOD AVE / BROWNSBORO RD, LOUISVILLE, KY, 40206",16,
"NAOMI DR / NORENE LN, LOUISVILLE, KY, 40219",16,
"NASH RD / OUTER LOOP, LOUISVILLE, KY, 40214",16,
"OAKDALE LN / POPLAR LEVEL RD, LOUISVILLE, KY, 40219",16,
"POPLAR LEVEL RD, LOUISVILLE, KY, 40213",16,
"POPLAR LEVEL RD, LOUISVILLE, KY, 40217",16,
"RIVER RD, LOUISVILLE, KY, 40206",16,
"S 12TH ST / W BRECKINRIDGE ST, LOUISVILLE, KY, 40210",16,
"S 15TH ST / MAGAZINE ST, LOUISVILLE, KY, 40203",16,
"S 16TH ST / W MADISON ST, LOUISVILLE, KY, 40203",16,
"S 16TH ST / WILSON AVE, LOUISVILLE, KY, 40210",16,
"S 17TH ST / W JEFFERSON ST, LOUISVILLE, KY, 40203",16,
"S 17TH ST / W LEE ST, LOUISVILLE, KY, 40210",16,
"S 22ND ST / VORSTER AVE, LOUISVILLE, KY, 40210",16,
"S 23RD ST / BURWELL AVE, LOUISVILLE, KY, 40210",16,
"S 23RD ST / DIXDALE AVE, LOUISVILLE, KY, 40210",16,
"S 23RD ST / GRAND AVE, LOUISVILLE, KY, 40210",16,
"S 23RD ST / HALE AVE, LOUISVILLE, KY, 40210",16,
"S 24TH ST / ANDERSON ST, LOUISVILLE, KY, 40211",16,
"S 32ND ST / LARKWOOD AVE, LOUISVILLE, KY, 40212",16,
"S 35TH ST / BELLS LN, LOUISVILLE, KY, 40211",16,
"S 3RD ST / W LEE ST, LOUISVILLE, KY, 40208",16,
"S 40TH ST / GREENWOOD AVE, LOUISVILLE, KY, 40211",16,
"S 40TH ST / W MUHAMMAD ALI BLVD, LOUISVILLE, KY, 40212",16,
"S 6TH ST / IOWA AVE, LOUISVILLE, KY, 40208",16,
"S JACKSON ST / SHELBY PKY, LOUISVILLE, KY, 40203",16,
"SHASTA TRL / UNSELD BLVD, LOUISVILLE, KY, 40218",16,
"SHELBYVILLE RD / TOWNE CREEK RD, LOUISVILLE, KY, 40243",16,
"SHELBYVILLE RD / WHIPPS MILL RD, LOUISVILLE, KY, 40222",16,
"SOUTHERN PKY / W WELLINGTON AVE, LOUISVILLE, KY, 40214",16,
"TAYLOR BLVD / W WHITNEY AVE, LOUISVILLE, KY, 40215",16,
"TAYLORSVILLE RD / I264, LOUISVILLE, KY, 40220",16,
"W HILL ST / ST JAMES CT, LOUISVILLE, KY, 40208",16,
"WF - ADVENTURE PLAYGROUND, LOUISVILLE, KY, 40206",16,
"WF - PURPLE LOT, LOUISVILLE, KY, 40202",16,
"WHISP BROOK CIR / WHISPERING BROOK DR, LOUISVILLE, KY, 40229",16,
"100 HILL BEND PL, LOUISVILLE, KY, 40208",15,
"10900 KINGS CROWN DR, LOUISVILLE, KY, 40059",15,
"1100 MOUNT HOLLY RD, LOUISVILLE, KY, 40118",15,
"11000 YOUNGTOWN DR, LOUISVILLE, KY, 40272",15,
"11600 ANTONIA WAY, LOUISVILLE, KY, 40229",15,
"11700 ANTONIA WAY, LOUISVILLE, KY, 40229",15,
"1200 CANNONBURY CT, LOUISVILLE, KY, 40219",15,
"1300 MARK TRL, LOUISVILLE, KY, 40242",15,
"1300 WESTCOLT CT, LOUISVILLE, KY, 40219",15,
"1600 GLENGARRY DR, LOUISVILLE, KY, 40219",15,
"1900 BASHFORD MANOR LN, LOUISVILLE, KY, NA",15,
"200 S ARBOR PARK, LOUISVILLE, KY, 40214",15,
"2300 MEADOW RD, LOUISVILLE, KY, 40205",15,
"2400 IDLEWYLDE CT, LOUISVILLE, KY, 40206",15,
"300 UNIVERSITY BLVD, LOUISVILLE, KY, 40208",15,
"3700 STONE LAKES DR, LOUISVILLE, KY, 40299",15,
"3800 FERN VALLEY RD, LOUISVILLE, KY, 40219",15,
"3900 ATKINSON SQUARE DR, LOUISVILLE, KY, 40218",15,
"4100 SUNNY CROSSING DR, LOUISVILLE, KY, 40299",15,
"4400 LOUISE UNDERWOOD WAY, LOUISVILLE, KY, 40215",15,
"4600 PROXIMITY DR, LOUISVILLE, KY, 40213",15,
"4900 OAK PARK DR, LOUISVILLE, KY, 40258",15,
"5200 OLDSHIRE RD, LOUISVILLE, KY, 40229",15,
"5300 OAKLAWN PARK DR, LOUISVILLE, KY, 40299",15,
"5500 GRANDEL BLVD, LOUISVILLE, KY, 40258",15,
"6000 GLOBAL DISTRIBUTION WAY, LOUISVILLE, KY, 40225",15,
"6000 GLOBAL DISTRIBUTION WAY, LOUISVILLE, KY, 40228",15,
"7800 BARNWOOD RD, LOUISVILLE, KY, 40291",15,
"7900 MACKIE LN, LOUISVILLE, KY, 40214",15,
"7900 ROCHELLE RD, LOUISVILLE, KY, 40228",15,
"8100 ASPEN GREEN LN, LOUISVILLE, KY, 40291",15,
"8600 APPLEGATE VILLAGE DR, LOUISVILLE, KY, 40219",15,
"8700 MOUNT EASTES LN, LOUISVILLE, KY, 40291",15,
"900 S 15TH ST, LOUISVILLE, KY, 40210",15,
"9300 COMMUNITY COVE WAY, LOUISVILLE, KY, 40229",15,
"9600 NEWBRIDGE RD, LOUISVILLE, KY, 40291",15,
"9800 BUCKINGHAM DR, LOUISVILLE, KY, 40219",15,
"ADAMS ST / E WITHERSPOON ST, LOUISVILLE, KY, 40202",15,
"ALGONQUIN PKY / MAGELLAN CT, LOUISVILLE, KY, 40210",15,
"ANTLE DR / MUD LN, LOUISVILLE, KY, 40229",15,
"ARNOLD PALMER BLVD / LAKE FOREST PKY, LOUISVILLE, KY, 40245",15,
"ARNOLDTOWN RD / ST ANDREWS CHURCH RD, LOUISVILLE, KY, 40214",15,
"BARDSTOWN RD / EDENSIDE AVE, LOUISVILLE, KY, 40204",15,
"BARDSTOWN RD / ROANOKE AVE, LOUISVILLE, KY, 40205",15,
"BARRET AVE / RUBEL AVE, LOUISVILLE, KY, 40204",15,
"BATES AVE / PRESTON HWY, LOUISVILLE, KY, 40219",15,
"BAXTER AVE / CHEROKEE RD, LOUISVILLE, KY, 40204",15,
"BAXTER AVE / ELLWOOD AVE, LOUISVILLE, KY, 40204",15,
"BAXTER AVE / LUCIA AVE, LOUISVILLE, KY, 40204",15,
"BEECH ST / WOODLAND AVE, LOUISVILLE, KY, 40211",15,
"BERRY BLVD / LENTZ AVE, LOUISVILLE, KY, 40215",15,
"BEULAH CHURCH RD / FEGENBUSH LN, LOUISVILLE, KY, 40228",15,
"BLUE LICK RD / VANGUARD DR, LOUISVILLE, KY, 40229",15,
"BOXLEY AVE / CRITTENDEN DR, LOUISVILLE, KY, 40209",15,
"BRASHEAR DR / MOORE CT, LOUISVILLE, KY, 40210",15,
"BROWNSBORO RD / STORY AVE, LOUISVILLE, KY, 40206",15,
"BURNSDALE RD / SHELBYVILLE RD, LOUISVILLE, KY, 40243",15,
"CANE RUN RD / HARTLAGE CT, LOUISVILLE, KY, 40216",15,
"CAROL JEAN CT / TAYLOR BLVD, LOUISVILLE, KY, 40215",15,
"CLINGSTONE WAY / HIKES LN, LOUISVILLE, KY, 40220",15,
"COCHRAN HILL RD / SCENIC LOOP, LOUISVILLE, KY, 40205",15,
"COLLINS LN / WESTPORT RD, LOUISVILLE, KY, 40245",15,
"COLORADO AVE / LINCOLN AVE, LOUISVILLE, KY, 40208",15,
"DIXIE HWY / ELZIE RD, LOUISVILLE, KY, 40258",15,
"DIXIE HWY / I264, LOUISVILLE, KY, 40216",15,
"DOWNING WAY / HIKES LN, LOUISVILLE, KY, 40218",15,
"E BRANDEIS AVE / S PRESTON ST, LOUISVILLE, KY, 40217",15,
"E BURNETT AVE / TEXAS AVE, LOUISVILLE, KY, 40217",15,
"EASTWOOD CUT OFF RD / SHELBYVILLE RD, LOUISVILLE, KY, 40245",15,
"FEGENBUSH LN / OUTER LOOP, LOUISVILLE, KY, 40228",15,
"FEGENBUSH LN / S WATTERSON TRL, LOUISVILLE, KY, 40228",15,
"GRINSTEAD DR / RAY AVE, LOUISVILLE, KY, 40204",15,
"HARRIS PL, LOUISVILLE, KY, 40222",15,
"HAZELWOOD AVE / ST JUDE AVE, LOUISVILLE, KY, 40215",15,
"HERR LN / WESTPORT RD, LOUISVILLE, KY, NA",15,
"HIGH SCHOOL DR / PRESTON HWY, LOUISVILLE, KY, 40219",15,
"HIGHVIEW PARK, LOUISVILLE, KY, 40228",15,
"HIKES LN / ROSS BLVD, LOUISVILLE, KY, 40220",15,
"I 264 RAMP / I 65 RAMP, LOUISVILLE, KY, 40209",15,
"I 264 RAMP / I 71 RAMP, LOUISVILLE, KY, 40241",15,
"I 64 RAMP / I 64 RAMP, LOUISVILLE, KY, 40206",15,
"I264E / VIRGINIA AVE, LOUISVILLE, KY, 40211",15,
"I265S / BARDSTOWN RD, LOUISVILLE, KY, 40291",15,
"I64E / I265, LOUISVILLE, KY, 40299",15,
"I65N / EASTERN PKY, LOUISVILLE, KY, 40217",15,
"I65N / GRADE LN, LOUISVILLE, KY, 40213",15,
"ILEX AVE / E INDIAN TRL, LOUISVILLE, KY, 40213",15,
"JEFFERSON BLVD / POPLAR LEVEL RD, LOUISVILLE, KY, 40219",15,
"LADD AVE / LEES LN, LOUISVILLE, KY, 40216",15,
"LAKE DREAMLAND RD / RIVER FRONT DR, LOUISVILLE, KY, 40216",15,
"LARCHMONT AVE / MONTANA AVE, LOUISVILLE, KY, 40215",15,
"LILLIAN AVE / MONTANA AVE, LOUISVILLE, KY, 40208",15,
"LINCOLN AVE / TAYLOR BLVD, LOUISVILLE, KY, 40208",15,
"LONSDALE AVE / LYNNHURST AVE, LOUISVILLE, KY, 40215",15,
"M ST / TAYLOR BLVD, LOUISVILLE, KY, 40208",15,
"MANSLICK CT / MANSLICK RD, LOUISVILLE, KY, 40215",15,
