address_string,n,coords
"E 31 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64130",2,
"E 31 STREET and GILLHAM PL, KANSAS CITY, MO, 64110",2,
"E 31 STREET and HARDESTY DR, KANSAS CITY, MO, 62128",2,
"E 31 STREET and PASEO, KANSAS CITY, MO, 64106",2,
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64106",2,
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64124",2,
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64132",2,
"E 31 TERRACE and GRAND AVENUE, KANSAS CITY, MO, 64111",2,
"E 32 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64127",2,
"E 32 STREET and WHITE AVENUE, KANSAS CITY, MO, 64127",2,
"E 32 TERRACE and TRACY AVENUE, KANSAS CITY, MO, 64109",2,
"E 32 TERRACE and TRACY AVENUE, KANSAS CITY, MO, 64123",2,
"E 33 STREET and AGNES AVENUE, KANSAS CITY, MO, 64130",2,
"E 33 STREET and ASKEW AVENUE, KANSAS CITY, MO, 64127",2,
"E 33 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64127",2,
"E 33 STREET and GILLHAM PL, KANSAS CITY, MO, 64110",2,
"E 33 STREET and HARRISON STREET, KANSAS CITY, MO, 64111",2,
"E 33 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64127",2,
"E 33 STREET and MONROE AVENUE, KANSAS CITY, MO, 64130",2,
"E 33 STREET and OLIVE STREET, KANSAS CITY, MO, 64127",2,
"E 33 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
"E 34 STREET and BALES AVENUE, KANSAS CITY, MO, 64110",2,
"E 34 STREET and BALES AVENUE, KANSAS CITY, MO, 64111",2,
"E 34 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64129",2,
"E 34 STREET and MAIN STREET, KANSAS CITY, MO, 64106",2,
"E 34 STREET and OLIVE STREET, KANSAS CITY, MO, 64127",2,
"E 34 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64106",2,
"E 34 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64127",2,
"E 34 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64130",2,
"E 34 STREET and TROOST AVENUE, KANSAS CITY, MO, 64110",2,
"E 34 STREET and WABASH AVENUE, KANSAS CITY, MO, 64110",2,
"E 34 TERRACE and GILLHAM ROAD, KANSAS CITY, MO, 64109",2,
"E 35 STREET and BALES AVENUE, KANSAS CITY, MO, 64110",2,
"E 35 STREET and BALES AVENUE, KANSAS CITY, MO, 64130",2,
"E 35 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64127",2,
"E 35 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64123",2,
"E 35 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64130",2,
"E 35 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64109",2,
"E 35 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64110",2,
"E 35 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64127",2,
"E 35 STREET and DRURY AVENUE, KANSAS CITY, MO, 64127",2,
"E 35 STREET and E ARMOUR BOULEVARD, KANSAS CITY, MO, 64111",2,
"E 35 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64110",2,
"E 35 STREET and NORTON AVENUE, KANSAS CITY, MO, 64127",2,
"E 35 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",2,
"E 35 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64111",2,
"E 35 TERRACE and CHESTNUT AVENUE, KANSAS CITY, MO, 64128",2,
"E 35 TERRACE S and E US HIGHWAY 40, INDEPENDENCE, MO, 64030",2,
"E 36 STREET and AGNES AVENUE, KANSAS CITY, MO, 64130",2,
"E 36 STREET and ASKEW AVENUE, KANSAS CITY, MO, 64127",2,
"E 36 STREET and CHERRY STREET, KANSAS CITY, MO, 64110",2,
"E 36 STREET and HARRISON BOULEVARD, KANSAS CITY, MO, 64109",2,
"E 36 STREET and HOLMES STREET, KANSAS CITY, MO, 64111",2,
"E 36 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64130",2,
"E 36 STREET and PASEO, KANSAS CITY, MO, 64110",2,
"E 36 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64123",2,
"E 36 STREET and WABASH AVENUE, KANSAS CITY, MO, 64110",2,
"E 36 STREET and WABASH AVENUE, KANSAS CITY, MO, 64127",2,
"E 36 STREET and WABASH AVENUE, KANSAS CITY, MO, 64128",2,
"E 37 STREET and AGNES AVENUE, KANSAS CITY, MO, 64129",2,
"E 37 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64126",2,
"E 37 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64130",2,
"E 37 STREET and GILLHAM ROAD, KANSAS CITY, MO, 64109",2,
"E 37 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64130",2,
"E 37 STREET and OLIVE STREET, KANSAS CITY, MO, 64130",2,
"E 37 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64127",2,
"E 37 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64130",2,
"E 37 STREET and VINEYARD ROAD, KANSAS CITY, MO, 64130",2,
"E 37 STREET and WABASH AVENUE, KANSAS CITY, MO, 64109",2,
"E 37 STREET and WABASH AVENUE, KANSAS CITY, MO, 64130",2,
"E 38 STREET and ASKEW AVENUE, KANSAS CITY, MO, 64130",2,
"E 38 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64130",2,
"E 38 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64110",2,
"E 38 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64030",2,
"E 38 STREET and OLIVE STREET, KANSAS CITY, MO, 64110",2,
"E 38 STREET and PASEO, KANSAS CITY, MO, 64119",2,
"E 38 STREET and WALNUT STREET, KANSAS CITY, MO, 64109",2,
"E 38 STREET and WAYNE AVENUE, KANSAS CITY, MO, 64128",2,
"E 38 TERRACE and BLUE RIDGE COURT, KANSAS CITY, MO, 64129",2,
"E 39 STREET and AGNES AVENUE, KANSAS CITY, MO, 64129",2,
"E 39 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 39 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64110",2,
"E 39 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64127",2,
"E 39 STREET and CYPRESS AVENUE, KANSAS CITY, MO, 64126",2,
"E 39 STREET and FLORA AVENUE, KANSAS CITY, MO, 64130",2,
"E 39 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64127",2,
"E 39 STREET and LAWN AVENUE, KANSAS CITY, MO, 64127",2,
"E 39 STREET and MAIN STREET, KANSAS CITY, MO, 64108",2,
"E 39 STREET and MAIN STREET, KANSAS CITY, MO, 64114",2,
"E 39 STREET and MAIN STREET, KANSAS CITY, MO, 64120",2,
"E 39 STREET and MONROE AVENUE, KANSAS CITY, MO, 64111",2,
"E 39 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64127",2,
"E 39 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64129",2,
"E 39 STREET and TROOST AVENUE, KANSAS CITY, MO, 64111",2,
"E 39 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",2,
"E 39 STREET and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 39 STREET and WABASH AVENUE, KANSAS CITY, MO, 64111",2,
"E 39 STREET and WARWICK BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 39TH STREET and WALNUT STREET, KANSAS CITY, MO, 64111",2,
"E 3RD STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64106",2,
"E 40 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64110",2,
"E 40 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64128",2,
"E 40 STREET and FOREST AVENUE, KANSAS CITY, MO, 64130",2,
"E 40 STREET and MCGEE STREET, KANSAS CITY, MO, 64110",2,
"E 40 STREET and OAK STREET, KANSAS CITY, MO, 64125",2,
"E 40 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64128",2,
"E 40 STREET and TROOST AVENUE, KANSAS CITY, MO, 64111",2,
"E 40 STREET and WALNUT STREET, KANSAS CITY, MO, 64110",2,
"E 40 STREET and WAYNE AVENUE, KANSAS CITY, MO, 64130",2,
"E 40 TERRACE and BLUE RIDGE COURT, KANSAS CITY, MO, 64129",2,
"E 42 STREET and CAMPBELL STREET, KANSAS CITY, MO, 64109",2,
"E 42 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64110",2,
"E 42 STREET and HARRISON STREET, KANSAS CITY, MO, 64130",2,
"E 42 STREET and PASEO, KANSAS CITY, MO, 64109",2,
"E 42 STREET and PASEO, KANSAS CITY, MO, 64111",2,
"E 42 STREET and TRACY AVENUE, KANSAS CITY, MO, 64111",2,
"E 43 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64128",2,
"E 43 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64124",2,
"E 43 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64127",2,
"E 43 STREET and CARLISLE, KANSAS CITY, MO, 64127",2,
"E 43 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64128",2,
"E 43 STREET and FLORA AVENUE, KANSAS CITY, MO, 64109",2,
"E 43 STREET and FOREST AVENUE, KANSAS CITY, MO, 64112",2,
"E 43 STREET and HARRISON STREET, KANSAS CITY, MO, 64109",2,
"E 43 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64128",2,
"E 43 STREET and NORTON AVENUE, KANSAS CITY, MO, 64111",2,
"E 43 STREET and OLIVE STREET, KANSAS CITY, MO, 64109",2,
"E 43 STREET and PASEO, KANSAS CITY, MO, 64109",2,
"E 43 STREET and PITTMAN ROAD, KANSAS CITY, MO, 64128",2,
"E 43 STREET and PITTMAN ROAD, KANSAS CITY, MO, 64129",2,
"E 43 STREET and STERLING AVENUE, KANSAS CITY, MO, 64127",2,
"E 43 STREET and TRACY AVENUE, KANSAS CITY, MO, 63108",2,
"E 43 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",2,
"E 43 TERRACE and LAUREL AVENUE, KANSAS CITY, MO, 64133",2,
"E 44 STREET and BALES AVENUE, KANSAS CITY, MO, 64127",2,
"E 44 STREET and KENSINGTON AVENUE, KANSAS CITY, MO, 64129",2,
"E 44 STREET and WALNUT STREET, KANSAS CITY, MO, 64110",2,
"E 44 STREET and WARWICK BOULEVARD, KANSAS CITY, MO, 64111",2,
"E 45 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64128",2,
"E 45 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64106",2,
"E 45 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64110",2,
"E 45 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64109",2,
"E 45 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64132",2,
"E 45 STREET and WABASH AVENUE, KANSAS CITY, MO, 64128",2,
"E 45 STREET and WARWICK BOULEVARD, KANSAS CITY, MO, 64111",2,
"E 46 STREET and EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64109",2,
"E 46 STREET and PASEO, KANSAS CITY, MO, 64109",2,
"E 46 STREET and PASEO, KANSAS CITY, MO, 64124",2,
"E 46 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64110",2,
"E 47 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64110",2,
"E 470 HIGHWAY and RAYTOWN ROAD, KANSAS CITY, MO, 64138",2,
"E 49 STREET and PASEO, KANSAS CITY, MO, 64109",2,
"E 49 STREET and PASEO, KANSAS CITY, MO, 64118",2,
"E 49 STREET and PHELPS ROAD, KANSAS CITY, MO, 64110",2,
"E 49 STREET and WALROND AVENUE, KANSAS CITY, MO, 64109",2,
"E 49 STREET and WALROND AVENUE, KANSAS CITY, MO, 64111",2,
"E 49 TERRACE and FOREST AVENUE, KANSAS CITY, MO, 64130",2,
"E 50 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64110",2,
"E 50 STREET and MAIN STREET, KANSAS CITY, MO, 64130",2,
"E 50 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64131",2,
"E 50 STREET and WALNUT STREET, KANSAS CITY, MO, 64114",2,
"E 51 STREET and PASEO, KANSAS CITY, MO, 64130",2,
"E 51 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64129",2,
"E 51 STREET and SWOPE PK, KANSAS CITY, MO, 64131",2,
"E 51 TERRACE and WALNUT STREET, KANSAS CITY, MO, 64112",2,
"E 51ST STREET and BELLEFONTAINE, KANSAS CITY, MO, 64131",2,
"E 52 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64110",2,
"E 52 STREET and BROOKSIDE BOULEVARD, KANSAS CITY, MO, 64112",2,
"E 52 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64131",2,
"E 52 STREET and PASEO, KANSAS CITY, MO, 64130",2,
"E 52 TERRACE and BLUE PK, KANSAS CITY, MO, 64134",2,
"E 52 TERRACE and PALMER DR, KANSAS CITY, MO, 64129",2,
"E 53 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO,",2,
"E 53 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64128",2,
"E 53 STREET and EUCLID AVENUE, KANSAS CITY, MO, 64124",2,
"E 53 STREET and PASEO, KANSAS CITY, MO, 64130",2,
"E 53 STREET and ROCKHILL ROAD, KANSAS CITY, MO, 64114",2,
"E 53 STREET and SWOPE PK, KANSAS CITY, MO, 64130",2,
"E 53 TERRACE and MYRTLE AVENUE, KANSAS CITY, MO, 64130",2,
"E 54 STREET and WESTOVER ROAD, KANSAS CITY, MO, 64114",2,
"E 55 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64120",2,
"E 55 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64131",2,
"E 55 STREET and EASTERN AVENUE, KANSAS CITY, MO, 64133",2,
"E 55 STREET and LYDIA AVENUE, KANSAS CITY, MO, 64131",2,
"E 55 STREET and PASEO, KANSAS CITY, MO, 64110",2,
"E 55 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64129",2,
"E 55 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64132",2,
"E 55 STREET and SWOPE PK, KANSAS CITY, MO, 64130",2,
"E 55 STREET and TROOST AVENUE, KANSAS CITY, MO, 64114",2,
"E 55 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",2,
"E 55 STREET and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 55 STREET and WABASH AVENUE, KANSAS CITY, MO, 64109",2,
"E 55 STREET and WAYNE AVENUE, KANSAS CITY, MO, 64114",2,
"E 56 STREET and PASEO, KANSAS CITY, MO, 64110",2,
"E 56 STREET and TRACY AVENUE, KANSAS CITY, MO, 64130",2,
"E 57 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64130",2,
"E 57 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64132",2,
"E 57 STREET and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 57 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64138",2,
"E 58 STREET and BROOKSIDE BOULEVARD, KANSAS CITY, MO, 64110",2,
"E 58 STREET and DENVER AVENUE, KANSAS CITY, MO, 64129",2,
"E 58 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64130",2,
"E 58 STREET and LYDIA AVENUE, KANSAS CITY, MO, 64114",2,
"E 58 STREET and OLIVE STREET, KANSAS CITY, MO, 64131",2,
"E 58 STREET and PASEO, KANSAS CITY, MO, 64110",2,
"E 58 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",2,
"E 58 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64135",2,
"E 58 TER and SWOPE PKWY, KANSAS CITY, MO, 64130",2,
"E 58 TERRACE and SWOPE PK, KANSAS CITY, MO, 64130",2,
"E 59 STREET and BLUE HILLS ROAD, KANSAS CITY, MO, 64130",2,
"E 59 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64110",2,
"E 59 STREET and ELMWOOD AVENUE, KANSAS CITY, MO, 64132",2,
"E 59 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64130",2,
"E 59 STREET and MANCHESTER AVENUE, KANSAS CITY, MO, 64130",2,
"E 59 STREET and OLIVE STREET, KANSAS CITY, MO, 64110",2,
"E 59 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",2,
"E 5TH STREET and GRAND BLVD, KANSAS CITY, MO, 64111",2,
"E 6 STREET and GLADSTONE AVENUE, KANSAS CITY, MO, 64125",2,
"E 6 STREET and NORTON AVENUE, KANSAS CITY, MO, 64123",2,
"E 6 STREET and SUPERIOR STREET, KANSAS CITY, MO,",2,
"E 6 STREET and SUPERIOR STREET, KANSAS CITY, MO, 64106",2,
"E 6 STREET and SUPERIOR STREET, KANSAS CITY, MO, 64116",2,
"E 6 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64124",2,
"E 60 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
"E 60 STREET and SWOPE PK, KANSAS CITY, MO, 64130",2,
"E 60 TERRACE and JACKSON AVENUE, KANSAS CITY, MO,",2,
"E 60 TERRACE and SWOPE PK, KANSAS CITY, MO, 64129",2,
"E 60 TERRACE and SWOPE PK, KANSAS CITY, MO, 64130",2,
"E 61 STREET and PASEO, KANSAS CITY, MO, 64130",2,
"E 62 STREET and SWOPE PK, KANSAS CITY, MO, 64132",2,
"E 63 STREET and MAIN STREET, KANSAS CITY, MO, 64130",2,
"E 63 STREET and MAIN STREET, KANSAS CITY, MO, 64131",2,
"E 63 STREET and OAK STREET, KANSAS CITY, MO, 64114",2,
"E 63 STREET and PASEO, KANSAS CITY, MO, 64132",2,
"E 63 STREET and ROCKHILL ROAD, KANSAS CITY, MO, 64114",2,
"E 63 STREET and WATKINS DRIVE ACCESS RA, KANSAS CITY, MO, 64130",2,
"E 63 STREET and WATKINS DRIVE ACCESS RA, KANSAS CITY, MO, 64131",2,
"E 63 TRAFFICWAY and BEACON DR, KANSAS CITY, MO, 64129",2,
"E 63 TRAFFICWAY and BLUE PARKWAY DR, KANSAS CITY, MO, 64129",2,
"E 63 TRAFFICWAY and BLUE PARKWAY OFF RA, KANSAS CITY, MO, 64129",2,
"E 63 TRAFFICWAY and BLUE PARKWAY ON RA, KANSAS CITY, MO, 64131",2,
"E 63 TRAFFICWAY and HARDESTY AVENUE, KANSAS CITY, MO, 64129",2,
"E 63 TRAFFICWAY and HARDESTY AVENUE, KANSAS CITY, MO, 64131",2,
"E 63 TRAFFICWAY and I 435 HIGHWAY, KANSAS CITY, MO, 64137",2,
"E 63 TRAFFICWAY and I 435 N TO 63 STREET RA, KANSAS CITY, MO, 64133",2,
"E 63 TRAFFICWAY and MANCHESTER AVENUE, KANSAS CITY, MO, 64131",2,
"E 63 TRAFFICWAY and MANCHESTER AVENUE, KANSAS CITY, MO, 64132",2,
"E 64 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64130",2,
"E 66 STREET and MAIN STREET, KANSAS CITY, MO, 64131",2,
"E 67 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64131",2,
"E 67 STREET and RICHMOND AVENUE, KANSAS CITY, MO, 64134",2,
"E 67 TERRACE and PASEO, KANSAS CITY, MO, 64130",2,
"E 68 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64131",2,
"E 68 STREET and MONROE AVENUE, KANSAS CITY, MO, 64131",2,
"E 68 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",2,
"E 68 TERRACE and PASEO, KANSAS CITY, MO, 64130",2,
"E 69 STREET and CHERRY STREET, KANSAS CITY, MO, 64131",2,
"E 69 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64120",2,
"E 69 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64131",2,
"E 69 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64130",2,
"E 69 TERRACE and BROOKLYN AVENUE, KANSAS CITY, MO, 64132",2,
"E 69 TERRACE and PROSPECT AVENUE, KANSAS CITY, MO, 64132",2,
"E 6TH / ELMWOOD, KANSAS CITY, MO, 64123",2,
"E 6TH STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64124",2,
"E 6TH STREET/BRIGHTON AVENUE, KANSAS CITY, MO, 64123",2,
"E 6TH STREET/GRAND BLVD, KANSAS CITY, MO, 64106",2,
"E 6TH STREET/PARK AVENUE, KANSAS CITY, MO, 64123",2,
"E 7 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64123",2,
"E 7 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64120",2,
"E 7 STREET and CHESTNUT AVENUE, KANSAS CITY, MO, 64130",2,
"E 7 STREET and EUCLID AVENUE, KANSAS CITY, MO, 64106",2,
"E 7 STREET and GARFIELD AVENUE, KANSAS CITY, MO, 64126",2,
"E 7 STREET and NEWTON AVENUE, KANSAS CITY, MO, 64124",2,
"E 7 STREET and NORTON AVENUE, KANSAS CITY, MO, 64127",2,
"E 7 STREET and WALNUT STREET, KANSAS CITY, MO, 64105",2,
"E 7 STREET and WALNUT STREET, KANSAS CITY, MO, 64111",2,
"E 7 TERRACE and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64127",2,
"E 70 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64130",2,
"E 70 STREET and PASEO, KANSAS CITY, MO, 64131",2,
"E 70 STREET and ROCKHILL ROAD, KANSAS CITY, MO, 64114",2,
"E 70 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64138",2,
"E 70 STREET and TROOST AVENUE, KANSAS CITY, MO, 64127",2,
"E 70 STREET and TROOST AVENUE, KANSAS CITY, MO, 64138",2,
"E 70 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 72 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64130",2,
"E 72 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64132",2,
"E 72 STREET and HOLMES ROAD, KANSAS CITY, MO, 64113",2,
"E 72 STREET and PASEO, KANSAS CITY, MO, 64130",2,
"E 72 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64132",2,
"E 72 TERRACE and JAMES A REED ROAD, KANSAS CITY, MO, 64138",2,
"E 72 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 73 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64130",2,
"E 73 STREET and FLORA AVENUE, KANSAS CITY, MO, 64114",2,
"E 73 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
"E 74 STREET and ARLETA BOULEVARD, KANSAS CITY, MO, 64131",2,
"E 74 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64130",2,
"E 74 STREET and PASEO, KANSAS CITY, MO, 64130",2,
"E 74 STREET and TRACY AVENUE, KANSAS CITY, MO, 64132",2,
"E 74 STREET and VIRGINIA AVENUE, KANSAS CITY, MO, 64132",2,
"E 75 STREET and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64132",2,
"E 75 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO,",2,
"E 75 STREET and HARRISON STREET, KANSAS CITY, MO, 64112",2,
"E 75 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64130",2,
"E 75 STREET and HOLMES ROAD, KANSAS CITY, MO, 64130",2,
"E 75 STREET and HOLMES ROAD, KANSAS CITY, MO, 64132",2,
"E 75 STREET and MONROE AVENUE, KANSAS CITY, MO, 64131",2,
"E 75 TERRACE and MANCHESTER AVENUE, KANSAS CITY, MO, 64130",2,
"E 76 STREET and HOLMES ROAD, KANSAS CITY, MO, 64113",2,
"E 76 STREET and HOLMES ROAD, KANSAS CITY, MO, 64130",2,
"E 76 STREET and LYDIA AVENUE, KANSAS CITY, MO, 64132",2,
"E 76 STREET and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 76 TERRACE and PASEO, KANSAS CITY, MO, 64132",2,
"E 76 TERRACE and WALROND AVENUE, KANSAS CITY, MO, 64130",2,
"E 77 STREET and AGNES AVENUE, KANSAS CITY, MO, 64130",2,
"E 77 STREET and HOLMES ROAD, KANSAS CITY, MO, 64141",2,
"E 77 STREET and TROOST AVENUE, KANSAS CITY, MO, 64124",2,
"E 77 STREET and TROOST AVENUE, KANSAS CITY, MO, 64132",2,
"E 77 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 77 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64132",2,
"E 78 STREET and AGNES AVENUE, KANSAS CITY, MO, 64130",2,
"E 78 STREET and MAIN STREET, KANSAS CITY, MO, 64110",2,
"E 78 STREET and PASEO, KANSAS CITY, MO, 64131",2,
"E 79 STREET and JAMES A REED ROAD, KANSAS CITY, MO, 64129",2,
"E 79 TERRACE and HOLMES ROAD, KANSAS CITY, MO, 64114",2,
"E 79 TERRACE and TROOST AVENUE, KANSAS CITY, MO,",2,
"E 79 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64130",2,
"E 8 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64123",2,
"E 8 STREET and BLUE RIDGE BOULEVARD, KANSAS CITY, MO, 64123",2,
"E 8 STREET and HARRISON STREET, KANSAS CITY, MO, 64108",2,
"E 8 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64128",2,
"E 8 STREET and MYRTLE AVENUE, KANSAS CITY, MO, 64126",2,
"E 8 STREET and PASEO, KANSAS CITY, MO, 64111",2,
"E 8 STREET and WALNUT STREET, KANSAS CITY, MO, 64108",2,
"E 80 STREET and FLORA AVENUE, KANSAS CITY, MO, 64130",2,
"E 80 STREET and HOLMES ROAD, KANSAS CITY, MO, 64114",2,
"E 80 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64131",2,
"E 81 STREET and PASEO, KANSAS CITY, MO, 64134",2,
"E 82 STREET and EUCLID AVENUE, KANSAS CITY, MO, 64130",2,
"E 82 STREET and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 82 STREET and TROOST AVENUE, KANSAS CITY, MO, 64132",2,
"E 82 STREET and TROOST AVENUE, KANSAS CITY, MO, 64151",2,
"E 82 TERRACE and TROOST AVENUE, KANSAS CITY, MO, 64131",2,
"E 82 TERRACE and VIRGINIA AVENUE, KANSAS CITY, MO, 64131",2,
"E 84 STREET and LYDIA AVENUE, KANSAS CITY, MO, 64131",2,
"E 84 STREET and OLIVE STREET, KANSAS CITY, MO, 64131",2,
"E 84 STREET and PASEO, KANSAS CITY, MO, 64132",2,
"E 84 TERRACE and HILLCREST ROAD, KANSAS CITY, MO, 64130",2,
"E 84 TERRACE and PASEO, KANSAS CITY, MO, 64132",2,
"E 84 TERRACE and TRACY AVENUE, KANSAS CITY, MO, 64110",2,
"E 85 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64131",2,
"E 85 STREET and FLORA AVENUE, KANSAS CITY, MO, 64128",2,
"E 85 STREET and HICKMAN MILLS DR, KANSAS CITY, MO, 64134",2,
"E 85 STREET and HOLMES ROAD, KANSAS CITY, MO, 64114",2,
"E 85 STREET and HOLMES ROAD, KANSAS CITY, MO, 64120",2,
"E 85 STREET and PASEO, KANSAS CITY, MO, 64134",2,
"E 85 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
