address_string,n,coords,google_lat,google_lon,centroid
"7TH STREET RD / ARCADE AVE, LOUISVILLE, KY, 40216",17,"38.2095911,-85.7870286",38.2095911,-85.7870286,FALSE
"7TH STREET RD / ARCADE AVE, LOUISVILLE, KY, NA",17,"38.2095911,-85.7870286",38.2095911,-85.7870286,FALSE
"7TH STREET RD / BERNHEIM LN, LOUISVILLE, KY, 40208",17,"38.2197577,-85.7778573",38.2197577,-85.7778573,FALSE
"7TH STREET RD / CRUMS LN, LOUISVILLE, KY, NA",17,"38.1920283,-85.8080185",38.1920283,-85.8080185,FALSE
"9500 BRADY JOHN CT, LOUISVILLE, KY, 40229",17,"38.1091597,-85.6439559",38.1091597,-85.6439559,FALSE
"9900 ASHBY FARM DR, LOUISVILLE, KY, 40272",17,"38.1131697,-85.8960843",38.1131697,-85.8960843,FALSE
"9900 SHINING WILLOW DR, LOUISVILLE, KY, 40241",17,"38.2900611,-85.5665381",38.2900611,-85.5665381,FALSE
"ACCOMACK DR / SHENANDOAH DR, LOUISVILLE, KY, 40241",17,"38.310665,-85.553213",38.310665,-85.553213,FALSE
"ALGONQUIN PKY / SHARP AVE, LOUISVILLE, KY, 40208",17,"38.2175653,-85.7755562",38.2175653,-85.7755562,FALSE
"ARCADE AVE / COLORADO AVE, LOUISVILLE, KY, 40215",17,"38.2078837,-85.7857678",38.2078837,-85.7857678,FALSE
"ATWOOD ST / BRADLEY AVE, LOUISVILLE, KY, 40217",17,"38.215342,-85.7490993",38.215342,-85.7490993,FALSE
"BARDSTOWN RD / I 264 RAMP, LOUISVILLE, KY, 40205",17,"38.224366,-85.6934271",38.224366,-85.6934271,FALSE
"BARRET AVE / E BRECKINRIDGE ST, LOUISVILLE, KY, 40204",17,"38.2403097,-85.7312377",38.2403097,-85.7312377,FALSE
"BARRET HILL RD / BEARGRASS RD, LOUISVILLE, KY, 40205",17,"38.237305,-85.6901433",38.237305,-85.6901433,FALSE
"BASHFORD MANOR LN / NEWBURG RD, LOUISVILLE, KY, 40218",17,"38.195346,-85.6791635",38.195346,-85.6791635,FALSE
"BLUE LICK RD / HILLCROSS DR, LOUISVILLE, KY, 40229",17,"38.0952926,-85.6970823",38.0952926,-85.6970823,FALSE
"BLUEGRASS AVE / PEACHTREE AVE, LOUISVILLE, KY, 40215",17,"38.1797339,-85.7786239",38.1797339,-85.7786239,FALSE
"BROWNSBORO RD / CHENOWETH LN, LOUISVILLE, KY, 40207",17,"38.2658479,-85.6658998",38.2658479,-85.6658998,FALSE
"BURTON AVE / TAYLOR BLVD, LOUISVILLE, KY, 40208",17,"38.2070558,-85.7753014",38.2070558,-85.7753014,FALSE
"CALDWELL ST / S PRESTON ST, LOUISVILLE, KY, 40203",17,"38.2392867,-85.7485812",38.2392867,-85.7485812,FALSE
"CARTER ST / PORTLAND AVE, LOUISVILLE, KY, 40212",17,"38.2689599,-85.7841103",38.2689599,-85.7841103,FALSE
"CEDAR ST / DR W J HODGE ST, LOUISVILLE, KY, 40203",17,"38.2556082,-85.7853992",38.2556082,-85.7853992,FALSE
"CENTRAL AVE, LOUISVILLE, KY, 40208",17,"38.2052834,-85.7672269",38.2052834,-85.7672269,FALSE
"CHAMPIONS TRACE LN / NEWBURG RD, LOUISVILLE, KY, 40218",17,"38.1938126,-85.6773772",38.1938126,-85.6773772,FALSE
"COMMERCE PARK CT / NEW CUT RD, LOUISVILLE, KY, 40118",17,"38.1176505,-85.7753284",38.1176505,-85.7753284,FALSE
"CYPRESS ST / VIRGINIA AVE, LOUISVILLE, KY, 40211",17,"38.2378598,-85.7975588",38.2378598,-85.7975588,FALSE
"DEERING RD / SENNRIDGE DR, LOUISVILLE, KY, 40272",17,"38.1025971,-85.8610951",38.1025971,-85.8610951,FALSE
"DIXIE HWY / EUCLID AVE, LOUISVILLE, KY, 40272",17,"38.1192677,-85.857368",38.1192677,-85.857368,FALSE
"DIXIE HWY / RALPH AVE, LOUISVILLE, KY, 40216",17,"38.2060141,-85.799464",38.2060141,-85.799464,FALSE
"DIXIE HWY / TRENT AVE, LOUISVILLE, KY, 40216",17,"38.162017,-85.8316442",38.162017,-85.8316442,FALSE
"E BROADWAY / LOGAN ST, LOUISVILLE, KY, 40204",17,"38.2445818,-85.7382079",38.2445818,-85.7382079,FALSE
"E INDIAN TRL / KILMER BLVD, LOUISVILLE, KY, 40213",17,"38.1776587,-85.6778777",38.1776587,-85.6778777,FALSE
"EASTERN PKY / NORRIS PL, LOUISVILLE, KY, 40204",17,"38.2307572,-85.7115956",38.2307572,-85.7115956,FALSE
"FRANCK AVE / FRANKFORT AVE, LOUISVILLE, KY, 40206",17,"38.2543439,-85.695301",38.2543439,-85.695301,FALSE
"GOLDSMITH LN / ROCK CLIFF CT, LOUISVILLE, KY, 40218",17,"38.2048946,-85.6755123",38.2048946,-85.6755123,FALSE
"GOSS AVE / LOGAN ST, LOUISVILLE, KY, 40204",17,"38.2306909,-85.7409528",38.2306909,-85.7409528,FALSE
"GREENVIEW DR / LOWER HUNTERS TRCE, LOUISVILLE, KY, 40216",17,"38.1597779,-85.851568",38.1597779,-85.851568,FALSE
"GREYLING DR / W MANSLICK RD, LOUISVILLE, KY, 40272",17,"38.1191759,-85.795273",38.1191759,-85.795273,FALSE
"GRINSTEAD DR / I64, LOUISVILLE, KY, 40206",17,"38.2467726,-85.7006796",38.2467726,-85.7006796,FALSE
"GWENDOLYN ST / S JACKSON ST, LOUISVILLE, KY, 40203",17,"38.2333458,-85.7476312",38.2333458,-85.7476312,FALSE
"HUNTINGTON LN / PRESTON HWY, LOUISVILLE, KY, 40219",17,"38.1416826,-85.6885312",38.1416826,-85.6885312,FALSE
"I 264 RAMP / I 264 RAMP, LOUISVILLE, KY, 40213",17,"38.1994227,-85.7015082",38.1994227,-85.7015082,FALSE
"I 264 RAMP / SOUTHERN PKY, LOUISVILLE, KY, 40214",17,"38.1894321,-85.7822218",38.1894321,-85.7822218,FALSE
"I265N / PRESTON HWY, LOUISVILLE, KY, 40229",17,"38.1026492,-85.6722409",38.1026492,-85.6722409,FALSE
"I65S / I264, LOUISVILLE, KY, 40213",17,"38.1973812,-85.7051107",38.1973812,-85.7051107,FALSE
"I71N / ZORN AVE, LOUISVILLE, KY, 40207",17,"38.2702681,-85.6937316",38.2702681,-85.6937316,FALSE
"JEFFERSON BLVD / MCCAWLEY RD, LOUISVILLE, KY, 40219",17,"38.143804,-85.6746956",38.143804,-85.6746956,FALSE
"KENNERSLEY DR / WESTPORT RD, LOUISVILLE, KY, 40242",17,"38.28291,-85.5848742",38.28291,-85.5848742,FALSE
"KY-841 RAMP / KY-841 RAMP, LOUISVILLE, KY, 40272",17,"38.1385794,-85.592927",38.1385794,-85.592927,FALSE
"LEISURE CT / LEISURE LN, LOUISVILLE, KY, 40229",17,"38.101714,-85.6391314",38.101714,-85.6391314,FALSE
"LENTZ AVE / STRADER AVE, LOUISVILLE, KY, 40215",17,"38.1912505,-85.7859895",38.1912505,-85.7859895,FALSE
"LESTER AVE / SALE AVE, LOUISVILLE, KY, 40215",17,"38.1976299,-85.786547",38.1976299,-85.786547,FALSE
"LINCOLN AVE / SHARP AVE, LOUISVILLE, KY, 40208",17,"38.2166568,-85.7775728",38.2166568,-85.7775728,FALSE
"MAPLE SPRING DR / PRESTON HWY, LOUISVILLE, KY, 40229",17,"38.0998716,-85.6711221",38.0998716,-85.6711221,FALSE
"MARY ST / SWAN ST, LOUISVILLE, KY, 40204",17,"38.2339236,-85.7371338",38.2339236,-85.7371338,FALSE
"MCMAHAN BLVD / TAYLORSVILLE RD, LOUISVILLE, KY, 40220",17,"38.2195885,-85.6194866",38.2195885,-85.6194866,FALSE
"MORGAN AVE / PRESTON HWY, LOUISVILLE, KY, 40213",17,"38.193039,-85.728577",38.193039,-85.728577,FALSE
"N 21ST ST / BANK ST, LOUISVILLE, KY, 40203",17,"38.2661202,-85.7831131",38.2661202,-85.7831131,FALSE
"N 21ST ST / GRIFFITHS AVE, LOUISVILLE, KY, 40203",17,"38.2636664,-85.7834792",38.2636664,-85.7834792,FALSE
"N 23RD ST / DUNCAN ST, LOUISVILLE, KY, 40212",17,"38.262754,-85.787471",38.262754,-85.787471,FALSE
"N 24TH ST / ACKERMAN CT, LOUISVILLE, KY, 40212",17,"38.2609801,-85.7895114",38.2609801,-85.7895114,FALSE
"N 26TH ST / CROP ST, LOUISVILLE, KY, 40212",17,"38.2614279,-85.7934849",38.2614279,-85.7934849,FALSE
"N 29TH ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",17,"38.2750659,-85.7936369",38.2750659,-85.7936369,FALSE
"N 31ST ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",17,"38.2751569,-85.797242",38.2751569,-85.797242,FALSE
"N 33RD ST / RUDD AVE, LOUISVILLE, KY, 40212",17,"38.2763874,-85.8011179",38.2763874,-85.8011179,FALSE
"N 37TH ST / PFLANZ AVE, LOUISVILLE, KY, 40212",17,"38.2737289,-85.8081104",38.2737289,-85.8081104,FALSE
"N 41ST ST / W MAIN ST, LOUISVILLE, KY, 40212",17,"38.2645043,-85.8159173",38.2645043,-85.8159173,FALSE
"N 42ND ST / PARKER AVE, LOUISVILLE, KY, 40212",17,"38.2692567,-85.8158416",38.2692567,-85.8158416,FALSE
"N 44TH ST / W MAIN ST, LOUISVILLE, KY, 40212",17,"38.265516,-85.8198029",38.265516,-85.8198029,FALSE
"N FLOYD ST, LOUISVILLE, KY, 40202",17,"38.2565599,-85.7477209",38.2565599,-85.7477209,FALSE
"N PRESTON ST / E WASHINGTON ST, LOUISVILLE, KY, 40202",17,"38.2561992,-85.7457332",38.2561992,-85.7457332,FALSE
"NEW LA GRANGE RD / POWERHOUSE LN, LOUISVILLE, KY, 40242",17,"38.2634767,-85.5960684",38.2634767,-85.5960684,FALSE
"NORENE LN / SHADY VILLA DR, LOUISVILLE, KY, 40219",17,"38.1626259,-85.681803",38.1626259,-85.681803,FALSE
"NORENE LN / WOODED WAY, LOUISVILLE, KY, 40219",17,"38.163914,-85.682081",38.163914,-85.682081,FALSE
"OLD WESTPORT RD / WESTPORT RD, LOUISVILLE, KY, 40222",17,"38.2754426,-85.606284",38.2754426,-85.606284,FALSE
"PAYNE ST / PINE ST, LOUISVILLE, KY, 40204",17,"38.2479675,-85.7257279",38.2479675,-85.7257279,FALSE
"PAYNE ST / S SPRING ST, LOUISVILLE, KY, 40206",17,"38.25157,-85.718869",38.25157,-85.718869,FALSE
"PEABODY LN / ROCK CLIFF CT, LOUISVILLE, KY, 40218",17,"38.2031919,-85.6740468",38.2031919,-85.6740468,FALSE
"PHYLLIS AVE / TAYLOR BLVD, LOUISVILLE, KY, 40215",17,"38.2035063,-85.7797723",38.2035063,-85.7797723,FALSE
"READ ALY / VILLAGE WEST DR, LOUISVILLE, KY, 40203",17,"38.2492131,-85.7665608",38.2492131,-85.7665608,FALSE
"RIVER PARK DR / SOUTHWESTERN PKY, LOUISVILLE, KY, 40211",17,"38.2565124,-85.8258821",38.2565124,-85.8258821,FALSE
"S 15TH ST / CEDAR ST, LOUISVILLE, KY, 40203",17,"38.2544925,-85.7754722",38.2544925,-85.7754722,FALSE
"S 16TH ST / W KENTUCKY ST, LOUISVILLE, KY, 40210",17,"38.241609,-85.7801731",38.241609,-85.7801731,FALSE
"S 17TH ST / W BRECKINRIDGE ST, LOUISVILLE, KY, 40210",17,"38.244082,-85.7806676",38.244082,-85.7806676,FALSE
"S 23RD ST / GREENWOOD AVE, LOUISVILLE, KY, 40210",17,"38.2414006,-85.7920003",38.2414006,-85.7920003,FALSE
"S 23RD ST / MAPLE ST, LOUISVILLE, KY, 40211",17,"38.2473586,-85.7902192",38.2473586,-85.7902192,FALSE
"S 25TH ST / W HILL ST, LOUISVILLE, KY, 40210",17,"38.2299421,-85.7970591",38.2299421,-85.7970591,FALSE
"S 2ND ST / W COLLEGE ST, LOUISVILLE, KY, 40203",17,"38.2433188,-85.7555213",38.2433188,-85.7555213,FALSE
"S 2ND ST / W FAIRMONT AVE, LOUISVILLE, KY, 40214",17,"38.1953844,-85.7631554",38.1953844,-85.7631554,FALSE
"S 30TH ST / SOUTHERN AVE, LOUISVILLE, KY, 40211",17,"38.2320206,-85.8058736",38.2320206,-85.8058736,FALSE
"S 31ST ST / VERMONT AVE, LOUISVILLE, KY, 40211",17,"38.2577006,-85.8234252",38.2577006,-85.8234252,FALSE
"S 36TH ST / DUMESNIL ST, LOUISVILLE, KY, 40211",17,"38.2379582,-85.813843",38.2379582,-85.813843,FALSE
"S 42ND ST / HERMAN ST, LOUISVILLE, KY, 40212",17,"38.261192,-85.8196749",38.261192,-85.8196749,FALSE
"S 43RD ST / VERMONT AVE, LOUISVILLE, KY, 40211",17,"38.257205,-85.8221833",38.257205,-85.8221833,FALSE
"S 5TH ST / W WHITNEY AVE, LOUISVILLE, KY, 40214",17,"38.1939086,-85.7683393",38.1939086,-85.7683393,FALSE
"S 6TH ST / M ST, LOUISVILLE, KY, 40208",17,"38.2093834,-85.7681868",38.2093834,-85.7681868,FALSE
"S 7TH ST / W BRECKINRIDGE ST, LOUISVILLE, KY, 40203",17,"38.24264,-85.7640538",38.24264,-85.7640538,FALSE
"S BROOK ST / E HILL ST, LOUISVILLE, KY, 40208",17,"38.225296,-85.7552897",38.225296,-85.7552897,FALSE
"S HANCOCK ST / LAMPTON ST, LOUISVILLE, KY, 40203",17,"38.2417518,-85.7441419",38.2417518,-85.7441419,FALSE
"S PRESTON ST / SHELBY PKY, LOUISVILLE, KY, 40203",17,"38.2327293,-85.749715",38.2327293,-85.749715,FALSE
"SENECA TRL / SOUTHSIDE DR, LOUISVILLE, KY, 40214",17,"38.1592635,-85.7647663",38.1592635,-85.7647663,FALSE
"SHELBYVILLE RD / I264, LOUISVILLE, KY, 40222",17,"38.2494954,-85.6157197",38.2494954,-85.6157197,FALSE
"SOUTHERN PKY / I264, LOUISVILLE, KY, 40214",17,"38.1851381,-85.7674391",38.1851381,-85.7674391,FALSE
"TAYLOR BLVD / TENNESSEE AVE, LOUISVILLE, KY, 40208",17,"38.2090761,-85.7727417",38.2090761,-85.7727417,FALSE
"TAYLOR BLVD, LOUISVILLE, KY, 40215",17,"38.1905525,-85.7833651",38.1905525,-85.7833651,FALSE
"TOWNE CENTER DR / WESTPORT RD, LOUISVILLE, KY, 40241",17,"38.2961765,-85.5533413",38.2961765,-85.5533413,FALSE
"W BROADWAY / HAZEL ST, LOUISVILLE, KY, 40211",17,"38.2497585,-85.8045221",38.2497585,-85.8045221,FALSE
"W BURNETT AVE / MCCLOSKEY AVE, LOUISVILLE, KY, 40210",17,"38.2298938,-85.787182",38.2298938,-85.787182,FALSE
"W MUHAMMAD ALI BLVD / VILLAGE WEST DR, LOUISVILLE, KY, 40203",17,"38.252074,-85.766042",38.252074,-85.766042,FALSE
"1 MARKSMAN TRL, LOUISVILLE, KY, 40216",16,"38.2046621,-85.8368185",38.2046621,-85.8368185,FALSE
"10400 CHAMPION FARMS DR, LOUISVILLE, KY, 40241",16,"38.2962691,-85.5630185",38.2962691,-85.5630185,FALSE
"1300 TYLER PARK DR, LOUISVILLE, KY, 40204",16,"38.2315633,-85.7161537",38.2315633,-85.7161537,FALSE
"13000 EASTGATE PARK WAY, LOUISVILLE, KY, 40223",16,"38.2489402,-85.509981",38.2489402,-85.509981,FALSE
"1500 RIVER RD, LOUISVILLE, KY, 40206",16,"38.2632437,-85.7286298",38.2632437,-85.7286298,FALSE
"1800 RANGELAND RD, LOUISVILLE, KY, 40219",16,"38.1643463,-85.6660861",38.1643463,-85.6660861,FALSE
"200 N ARBOR PARK, LOUISVILLE, KY, 40214",16,"38.1642849,-85.7670851",38.1642849,-85.7670851,FALSE
"200 S EVERGREEN RD, LOUISVILLE, KY, 40243",16,"38.2425387,-85.5301022",38.2425387,-85.5301022,FALSE
"2300 ROSEWOOD WAY, LOUISVILLE, KY, 40214",16,"38.1692887,-85.7978505",38.1692887,-85.7978505,FALSE
"2400 TUCKER STATION RD, LOUISVILLE, KY, 40299",16,"38.2057355,-85.5276799",38.2057355,-85.5276799,FALSE
"2500 EXPORT DR, LOUISVILLE, KY, 40219",16,"38.1215492,-85.7185195",38.1215492,-85.7185195,FALSE
"3300 CATHE DYKSTRA WAY, LOUISVILLE, KY, 40216",16,"38.1909648,-85.8511481",38.1909648,-85.8511481,FALSE
"3RD STREET RD / MCNAIR RD, LOUISVILLE, KY, 40214",16,"38.1319241,-85.7914162",38.1319241,-85.7914162,FALSE
"3RD STREET RD / OLDE ENGLISH CT, LOUISVILLE, KY, 40272",16,"38.1164857,-85.8121466",38.1164857,-85.8121466,FALSE
"4400 DIXIE HWY, LOUISVILLE, KY, NA",16,"38.1842798,-85.8137783",38.1842798,-85.8137783,FALSE
"4500 SOUTHWESTERN PKY, LOUISVILLE, KY, 40212",16,"38.2575277,-85.8249962",38.2575277,-85.8249962,FALSE
"4800 MANSLICK RD, LOUISVILLE, KY, 40216",16,"38.176873,-85.799563",38.176873,-85.799563,FALSE
"7500 NORWICH BLVD, LOUISVILLE, KY, 40258",16,"38.1445885,-85.8764277",38.1445885,-85.8764277,FALSE
"7TH STREET RD / ALGONQUIN PKY, LOUISVILLE, KY, 40208",16,"38.2200662,-85.777354",38.2200662,-85.777354,FALSE
"8100 ASPEN GLEN DR, LOUISVILLE, KY, 40228",16,"38.1263441,-85.6139307",38.1263441,-85.6139307,FALSE
"9100 FELSMERE CIR, LOUISVILLE, KY, 40241",16,"38.290916,-85.5773007",38.290916,-85.5773007,FALSE
"9800 VIEUX CARRE DR, LOUISVILLE, KY, 40222",16,"38.2416825,-85.575257",38.2416825,-85.575257,FALSE
"ALTA VISTA RD / BEARGRASS RD, LOUISVILLE, KY, 40205",16,"38.2342389,-85.6844759",38.2342389,-85.6844759,FALSE
"ANGELETTA WAY / NEW CUT RD, LOUISVILLE, KY, 40214",16,"38.133461,-85.7726198",38.133461,-85.7726198,FALSE
"ARMORY PL / W CHESTNUT ST, LOUISVILLE, KY, 40202",16,"38.2492071,-85.7602938",38.2492071,-85.7602938,FALSE
"BARDSTOWN RD / BRADFORD DR, LOUISVILLE, KY, 40218",16,"38.1957079,-85.6539228",38.1957079,-85.6539228,FALSE
"BARDSTOWN RD / DEERWOOD AVE, LOUISVILLE, KY, 40205",16,"38.2295665,-85.7028021",38.2295665,-85.7028021,FALSE
"BARDSTOWN RD / SILS AVE, LOUISVILLE, KY, 40205",16,"38.2240022,-85.6904079",38.2240022,-85.6904079,FALSE
"BARRET AVE / BAXTER AVE, LOUISVILLE, KY, 40204",16,"38.2478338,-85.7302086",38.2478338,-85.7302086,FALSE
"BARRETT LN / MONTERAY PLACE CIR, LOUISVILLE, KY, 40272",16,"38.101703,-85.866033",38.101703,-85.866033,FALSE
"BAXTER AVE / BEECHWOOD AVE, LOUISVILLE, KY, 40204",16,"38.2347467,-85.7199271",38.2347467,-85.7199271,FALSE
"BAXTER AVE / E MARKET ST, LOUISVILLE, KY, 40206",16,"38.2525879,-85.7325604",38.2525879,-85.7325604,FALSE
"BELRAD DR / SEBREE LN, LOUISVILLE, KY, 40218",16,"38.1800974,-85.6396727",38.1800974,-85.6396727,FALSE
"BISHOP LN / GARDINER LN, LOUISVILLE, KY, 40218",16,"38.1978669,-85.6863236",38.1978669,-85.6863236,FALSE
"BLANTON LN / MILLS DR, LOUISVILLE, KY, 40216",16,"38.1546483,-85.8265733",38.1546483,-85.8265733,FALSE
"BLUE LICK PARK, LOUISVILLE, KY, 40229",16,"38.0886032,-85.6870134",38.0886032,-85.6870134,FALSE
"BLUEGRASS AVE / SOUTHERN PKY, LOUISVILLE, KY, 40214",16,"38.1789373,-85.7712997",38.1789373,-85.7712997,FALSE
"BOERSTE WAY / PRESTON HWY, LOUISVILLE, KY, 40229",16,"38.1139313,-85.6761211",38.1139313,-85.6761211,FALSE
"BRECKENRIDGE LN / I 264 RAMP, LOUISVILLE, KY, 40220",16,"38.2181109,-85.6285647",38.2181109,-85.6285647,FALSE
"BRICK KILN LN / DIXIE HWY, LOUISVILLE, KY, 40216",16,"38.1705199,-85.8268401",38.1705199,-85.8268401,FALSE
"BRIDGE - I65S / KENNEDY, LOUISVILLE, KY, 40202",16,"38.2650691,-85.7438218",38.2650691,-85.7438218,FALSE
"BROWNSBORO RD / CHAMBERLAIN LN, LOUISVILLE, KY, 40241",16,"38.3125949,-85.567415",38.3125949,-85.567415,FALSE
"BUTTERNUT RD / E INDIAN TRL, LOUISVILLE, KY, 40213",16,"38.168676,-85.6992862",38.168676,-85.6992862,FALSE
"CAMP ST / S FLOYD ST, LOUISVILLE, KY, 40203",16,"38.23231,-85.751989",38.23231,-85.751989,FALSE
"CAMP TAYLOR PARK, LOUISVILLE, KY, 40213",16,"38.1972151,-85.7092815",38.1972151,-85.7092815,FALSE
"CANE RUN RD / GREENBELT HWY, LOUISVILLE, KY, 40216",16,"38.1780343,-85.8626719",38.1780343,-85.8626719,FALSE
"CHEROKEE RD / EASTERN PKY, LOUISVILLE, KY, 40204",16,"38.22911,-85.715126",38.22911,-85.715126,FALSE
"CHRISTIAN WAY / SHELBYVILLE RD, LOUISVILLE, KY, 40222",16,"38.2488436,-85.606591",38.2488436,-85.606591,FALSE
"COOPER CHAPEL RD / SMYRNA PKY, LOUISVILLE, KY, 40229",16,"38.1105269,-85.6456405",38.1105269,-85.6456405,FALSE
"DENA DR / ELDERWOOD WAY, LOUISVILLE, KY, 40215",16,"38.19318,-85.802336",38.19318,-85.802336,FALSE
"DIXIE HWY / HEATON RD, LOUISVILLE, KY, 40216",16,"38.1808644,-85.8160192",38.1808644,-85.8160192,FALSE
"DIXIE HWY / HILLVIEW DR, LOUISVILLE, KY, 40258",16,"38.1315254,-85.847008",38.1315254,-85.847008,FALSE
"DIXIE HWY / WITTEN DR, LOUISVILLE, KY, 40258",16,"38.122454,-85.8546265",38.122454,-85.8546265,FALSE
"DOVE CREEK BLVD / WESTPORT RD, LOUISVILLE, KY, 40242",16,"38.2805818,-85.5924609",38.2805818,-85.5924609,FALSE
"DUMESNIL ST / LOUIS COLEMAN JR DR, LOUISVILLE, KY, 40211",16,"38.237648,-85.8105136",38.237648,-85.8105136,FALSE
"E GRAY ST / S SHELBY ST, LOUISVILLE, KY, 40202",16,"38.245843,-85.7393228",38.245843,-85.7393228,FALSE
"E INDIAN TRL / WARWICKSHIRE DR, LOUISVILLE, KY, 40213",16,"38.1686965,-85.7021875",38.1686965,-85.7021875,FALSE
"E JEFFERSON ST / S WENZEL ST, LOUISVILLE, KY, 40206",16,"38.251357,-85.734242",38.251357,-85.734242,FALSE
"E KENTUCKY ST / SCHILLER AVE, LOUISVILLE, KY, 40204",16,"38.2354138,-85.731696",38.2354138,-85.731696,FALSE
"E MAIN ST / STORY AVE, LOUISVILLE, KY, 40206",16,"38.2540074,-85.7326361",38.2540074,-85.7326361,FALSE
"E MARKET ST / S WENZEL ST, LOUISVILLE, KY, 40206",16,"38.2527544,-85.7340058",38.2527544,-85.7340058,FALSE
"ESTELE AVE / STRAWBERRY LN, LOUISVILLE, KY, 40214",16,"38.159554,-85.762676",38.159554,-85.762676,FALSE
"ETLEY AVE / LEXINGTON RD, LOUISVILLE, KY, 40206",16,"38.245536,-85.704534",38.245536,-85.704534,FALSE
"EVERETT AVE / GRINSTEAD DR, LOUISVILLE, KY, 40204",16,"38.2399316,-85.7181336",38.2399316,-85.7181336,FALSE
"FALCON CREST DR / WOODPOINTE BLVD, LOUISVILLE, KY, 40219",16,"38.1176852,-85.6933496",38.1176852,-85.6933496,FALSE
"FEGENBUSH LN / NEWPORT RD, LOUISVILLE, KY, 40228",16,"38.1781865,-85.638836",38.1781865,-85.638836,FALSE
"FERN CREEK RD / FERNDALE RD, LOUISVILLE, KY, 40291",16,"38.1551686,-85.5920172",38.1551686,-85.5920172,FALSE
"FEYHURST DR / GREENWOOD RD, LOUISVILLE, KY, 40258",16,"38.1443207,-85.8581902",38.1443207,-85.8581902,FALSE
"FINN AVE / IOWA AVE, LOUISVILLE, KY, 40208",16,"38.2078039,-85.765947",38.2078039,-85.765947,FALSE
"FISK CT / WILBERFORCE CT, LOUISVILLE, KY, 40203",16,"38.2531109,-85.76975",38.2531109,-85.76975,FALSE
"FRANKFORT AVE / MELLWOOD AVE, LOUISVILLE, KY, 40206",16,"38.2577077,-85.719495",38.2577077,-85.719495,FALSE
"GARDINER LN / NEWBURG RD, LOUISVILLE, KY, 40205",16,"38.2032061,-85.6908954",38.2032061,-85.6908954,FALSE
"GARDINER LN / POPLAR LEVEL RD, LOUISVILLE, KY, 40213",16,"38.1926926,-85.7060194",38.1926926,-85.7060194,FALSE
"GLENGARRY DR, LOUISVILLE, KY, 40118",16,"38.1235194,-85.7491286",38.1235194,-85.7491286,FALSE
"GREENWOOD AVE / WOODWAY LN, LOUISVILLE, KY, 40211",16,"38.2443768,-85.8233564",38.2443768,-85.8233564,FALSE
"I 264 RAMP / RIVER PARK DR, LOUISVILLE, KY, 40211",16,"38.2562916,-85.82538",38.2562916,-85.82538,FALSE
"I 65 RAMP / I 65 RAMP, LOUISVILLE, KY, 40217",16,"36.160165,-86.792836",36.160165,-86.792836,FALSE
"I264W / BRECKENRIDGE LN, LOUISVILLE, KY, 40220",16,"38.2181109,-85.6285647",38.2181109,-85.6285647,FALSE
"I264W / RIVER PARK DR, LOUISVILLE, KY, 40211",16,"38.2548876,-85.8113834",38.2548876,-85.8113834,FALSE
"I265N / WESTPORT RD, LOUISVILLE, KY, 40241",16,"38.2898765,-85.5673994",38.2898765,-85.5673994,FALSE
"I265S / BEULAH CHURCH RD, LOUISVILLE, KY, 40228",16,"38.1278084,-85.6143104",38.1278084,-85.6143104,FALSE
"I64W / 22ND ST, LOUISVILLE, KY, 40203",16,"38.2656399,-85.7842884",38.2656399,-85.7842884,FALSE
"I65N / I265, LOUISVILLE, KY, 40229",16,"38.1158246,-85.6594247",38.1158246,-85.6594247,FALSE
"LAGOONA DR / RANGELAND RD, LOUISVILLE, KY, 40219",16,"38.1670597,-85.6770552",38.1670597,-85.6770552,FALSE
"LEDGE RD / LEXINGTON RD, LOUISVILLE, KY, 40206",16,"38.2476295,-85.7073451",38.2476295,-85.7073451,FALSE
"LOGAN ST, LOUISVILLE, KY, 40204",16,"38.2371071,-85.7395038",38.2371071,-85.7395038,FALSE
"LYNDON LN / WESTPORT RD, LOUISVILLE, KY, NA",16,"38.271011,-85.6142692",38.271011,-85.6142692,FALSE
"MERCER AVE / POPLAR LEVEL RD, LOUISVILLE, KY, 40213",16,"38.2014211,-85.7095807",38.2014211,-85.7095807,FALSE
"N 20TH ST / ST XAVIER ST, LOUISVILLE, KY, 40203",16,"38.2648159,-85.7820968",38.2648159,-85.7820968,FALSE
"N 28TH ST / BANK ST, LOUISVILLE, KY, 40212",16,"38.2703134,-85.7936901",38.2703134,-85.7936901,FALSE
"N 30TH ST / W MAIN ST, LOUISVILLE, KY, 40212",16,"38.2615332,-85.8006606",38.2615332,-85.8006606,FALSE
"N 33RD ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",16,"38.2749443,-85.8009545",38.2749443,-85.8009545,FALSE
"N 35TH ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",16,"38.274697,-85.8045801",38.274697,-85.8045801,FALSE
"N 41ST ST / DUNCAN ST, LOUISVILLE, KY, 40212",16,"38.2662962,-85.8156976",38.2662962,-85.8156976,FALSE
"N BIRCHWOOD AVE / BROWNSBORO RD, LOUISVILLE, KY, 40206",16,"38.259595,-85.6923505",38.259595,-85.6923505,FALSE
"NAOMI DR / NORENE LN, LOUISVILLE, KY, 40219",16,"38.1647139,-85.682343",38.1647139,-85.682343,FALSE
