id,o_address,o_city,o_state,o_zip,status,quality,m_address,m_city,m_state,m_zip,long,lat,not_sure,L_R
11208,E 39 STREET and CHESTNUT AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 39 St & Chestnut Ave,KANSAS CITY,MO,64128,-94.55128,39.05536,"",""
11441,E 50 TERRACE and WOODLAND AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11683,E 68 TERRACE and CLEVELAND AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11440,E 50 TERRACE and KENSINGTON AVENUE,KANSAS CITY,MO,64119,No_Match,,,,,,,,,
11682,E 68 STREET and WALROND AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 68th St & Walrond Ave,KANSAS CITY,MO,64132,-94.549644,39.003174,"",""
11201,E 39 STREET and AGNES AVENUE,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
11443,E 51 STREET and BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64133,Match,Exact,E 51st St & Blue Ridge Blvd,KANSAS CITY,MO,64133,-94.43967,39.029327,"",""
11685,E 68 TERRACE and PASEO,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11200,E 38 TERRACE and BLUE RIDGE COURT,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
11442,E 51 STREET and BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
11684,E 68 TERRACE and MYRTLE AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11203,E 39 STREET and BALES AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11445,E 51 STREET and PASEO,KANSAS CITY,MO,64110,Match,Exact,E 51 St & The Paseo,KANSAS CITY,MO,64110,-94.56753,39.034264,"",""
11687,E 69 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11202,E 39 STREET and BALES AVENUE,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
11444,E 51 STREET and BRUCE R WATKINS DR,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11686,E 69 STREET and AGNES AVENUE,KANSAS CITY,MO,"",Match,Exact,E 69th St & Agnes Ave,KANSAS CITY,MO,64132,-94.55207,39.001453,"",""
11205,E 39 STREET and BENTON BOULEVARD,KANSAS CITY,MO,"",Match,Exact,E 39 St & Benton Blvd,KANSAS CITY,MO,64128,-94.546715,39.05522,"",""
11447,E 51 STREET and PROSPECT AVENUE,KANSAS CITY,MO,"",Match,Exact,E 51 St & Prospect Ave,KANSAS CITY,MO,64130,-94.55473,39.03376,"",""
11689,E 69 STREET and INDIANA AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 69th St & Indiana Ave,KANSAS CITY,MO,64132,-94.547424,39.00124,"",""
11204,E 39 STREET and BELLEFONTAINE AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11446,E 51 STREET and PASEO,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11688,E 69 STREET and CORRINGTON AVENUE,KANSAS CITY,MO,64133,Match,Non_Exact,E 69 Ter & Corrington Ave,KANSAS CITY,MO,64133,-94.502625,38.998512,"",""
11690,E 69 STREET and MONROE AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11450,E 51 STREET and WABASH AVENUE,KANSAS CITY,MO,"",Match,Exact,E 51 St & Wabash Ave,KANSAS CITY,MO,64130,-94.5559,39.03381,"",""
11692,E 69 STREET and PASEO,KANSAS CITY,MO,"",Match,Exact,E 69 St & The Paseo,KANSAS CITY,MO,64132,-94.56263,39.0019,"",""
11691,E 69 STREET and OLIVE STREET,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11218,E 39 STREET and HARRISON BOULEVARD,KANSAS CITY,MO,"",Tie,,,,,,,,,
11217,E 39 STREET and GARFIELD AVENUE,KANSAS CITY,MO,64126,Tie,,,,,,,,,
11459,E 52 STREET and EUCLID AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11219,E 39 STREET and HIGHLAND AVENUE,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
11210,E 39 STREET and CLEVELAND AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
11452,E 51 TERRACE and WALNUT STREET,KANSAS CITY,MO,64112,No_Match,,,,,,,,,
11694,E 69 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64120,No_Match,,,,,,,,,
11451,E 51 TERRACE and GRAND AVENUE,KANSAS CITY,MO,64112,No_Match,,,,,,,,,
11693,E 69 STREET and PASEO,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11212,E 39 STREET and COLLEGE AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 39 St & College Ave,KANSAS CITY,MO,64128,-94.545525,39.055172,"",""
11454,E 52 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11696,E 69 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11211,E 39 STREET and CLEVELAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,E 39 St & Cleveland Ave,KANSAS CITY,MO,64128,-94.53979,39.054974,"",""
11453,E 51ST STREET and BELLEFONTAINE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11695,E 69 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11214,E 39 STREET and ELMWOOD AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
11456,E 52 STREET and BYRAMS FORD ROAD,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
11698,E 69 TERRACE and BROOKLYN AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11213,E 39 STREET and CYPRESS AVENUE,KANSAS CITY,MO,64126,No_Match,,,,,,,,,
11455,E 52 STREET and BROOKSIDE BOULEVARD,KANSAS CITY,MO,64112,Tie,,,,,,,,,
11697,E 69 STREET and SPRUCE AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 69 St & Spruce Ave,KANSAS CITY,MO,64132,-94.53706,39.00079,"",""
11216,E 39 STREET and FULLER AVENUE,KANSAS CITY,MO,64129,Match,Exact,E 39 St & Fuller Ave,KANSAS CITY,MO,64129,-94.50869,39.054005,"",""
11458,E 52 STREET and COLLEGE AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 52 St & College Ave,KANSAS CITY,MO,64130,-94.54679,39.03167,"",""
11215,E 39 STREET and FOREST AVENUE,KANSAS CITY,MO,64108,No_Match,,,,,,,,,
11457,E 52 STREET and CHESTNUT AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11699,E 6TH / ELMWOOD,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
11427,E 50 STREET and EASTERN AVENUE,KANSAS CITY,MO,64128,No_Match,,,,,,,,,
11669,E 67 STREET and WOODSON ROAD,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11426,E 50 STREET and CHERRY STREET,KANSAS CITY,MO,64110,Match,Exact,E 50th St & Cherry St,KANSAS CITY,MO,64110,-94.58069,39.03649,"",""
11668,E 67 STREET and WOODLAND AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,E 67 St & Woodland Ave,KANSAS CITY,MO,64132,-94.56576,39.005665,"",""
11429,E 50 STREET and EASTERN AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11428,E 50 STREET and EASTERN AVENUE,KANSAS CITY,MO,64129,Match,Exact,E 50th St & Eastern Ave,KANSAS CITY,MO,64129,-94.49923,39.03257,"",""
11661,E 67 STREET and RICHMOND AVENUE,KANSAS CITY,MO,64134,No_Match,,,,,,,,,
11660,E 67 STREET and MANCHESTER AVENUE,KANSAS CITY,MO,64133,Match,Exact,E 67 St & Manchester Ave,KANSAS CITY,MO,64133,-94.49624,39.00288,"",""
11421,E 5 STREET and HARRISON STREET,KANSAS CITY,MO,64106,Match,Exact,E 5 St & Harrison St,KANSAS CITY,MO,64106,-94.57218,39.110447,"",""
11663,E 67 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 67 St & S Benton Ave,KANSAS CITY,MO,64132,-94.553024,39.005127,"",""
11420,E 5 STREET and GRAND BOULEVARD,KANSAS CITY,MO,64108,No_Match,,,,,,,,,
11662,E 67 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11423,E 5 STREET and OAK STREET,KANSAS CITY,MO,64105,No_Match,,,,,,,,,
11665,E 67 STREET and SWOPE PK,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11422,E 5 STREET and MAIN STREET,KANSAS CITY,MO,64102,Tie,,,,,,,,,
11664,E 67 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64138,No_Match,,,,,,,,,
11425,E 50 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11667,E 67 STREET and TROOST AVENUE,KANSAS CITY,MO,64131,Match,Exact,E 67 St & Troost Ave,KANSAS CITY,MO,64131,-94.57497,39.005997,"",""
11424,E 50 STREET and BELLEFONTAINE AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11666,E 67 STREET and SYCAMORE AVENUE,KANSAS CITY,MO,64133,Match,Exact,E 67 St & Sycamore Ave,KANSAS CITY,MO,64133,-94.49388,39.002796,"",""
11670,E 67 TERRACE and CLEVELAND AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11438,E 50 STREET and WALNUT STREET,KANSAS CITY,MO,64112,Match,Exact,E 50 St & Walnut St,KANSAS CITY,MO,64112,-94.58604,39.036633,"",""
11437,E 50 STREET and TROOST AVENUE,KANSAS CITY,MO,64110,Match,Exact,E 50 St & Troost Ave,KANSAS CITY,MO,64110,-94.573265,39.036255,"",""
11679,E 68 STREET and TROOST AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11439,E 50 STREET and WALNUT STREET,KANSAS CITY,MO,64114,No_Match,,,,,,,,,
11430,E 50 STREET and EUCLID AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 50th St & Euclid Ave,KANSAS CITY,MO,64130,-94.56164,39.035835,"",""
11672,E 68 STREET and BELLEFONTAINE AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11671,E 67 TERRACE and PASEO,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11432,E 50 STREET and GRAND AVENUE,KANSAS CITY,MO,"",Match,Exact,E 50th St & Grand Ave,KANSAS CITY,MO,64112,-94.58489,39.036594,"",""
11674,E 68 STREET and INDIANA AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 68th St & Indiana Ave,KANSAS CITY,MO,64132,-94.54733,39.003067,"",""
11431,E 50 STREET and FLORA AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11673,E 68 STREET and HOLMES ROAD,KANSAS CITY,MO,64131,Match,Exact,E 68th St & Holmes Rd,KANSAS CITY,MO,64131,-94.57966,39.003864,"",""
11434,E 50 STREET and MANCHESTER AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11676,E 68 STREET and MONROE AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11433,E 50 STREET and MAIN STREET,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11675,E 68 STREET and JACKSON AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
11436,E 50 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11678,E 68 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11435,E 50 STREET and MICHIGAN AVENUE,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
11677,E 68 STREET and PASEO,KANSAS CITY,MO,64132,Match,Exact,E 68 St & The Paseo,KANSAS CITY,MO,64132,-94.5628,39.003735,"",""
11405,E 470 HIGHWAY and RAYTOWN ROAD,KANSAS CITY,MO,64138,No_Match,,,,,,,,,
11647,E 63 TRAFFICWAY and MANCHESTER AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11889,E 85 STREET and HOLMES ROAD,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11404,E 470 HIGHWAY and BLUE RIDGE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11646,E 63 TRAFFICWAY and MANCHESTER AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11888,E 85 STREET and HOLMES ROAD,KANSAS CITY,MO,64120,No_Match,,,,,,,,,
11407,E 49 STREET and BYRAMS FORD ROAD,KANSAS CITY,MO,64129,Match,Exact,E 49 St & Byrams Ford Rd,KANSAS CITY,MO,64129,-94.480705,39.03466,"",""
11649,E 64 STREET and CHESTNUT AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 64 St & Chestnut Ave,KANSAS CITY,MO,64132,-94.55392,39.01061,"",""
11406,E 48 STREET and SYCAMORE AVENUE,KANSAS CITY,MO,64129,Match,Exact,E 48th St & Sycamore Ave,KANSAS CITY,MO,64129,-94.49201,39.037136,"",""
11648,E 63 TRAFFICWAY and WINCHESTER AVENUE,KANSAS CITY,MO,"",Match,Exact,E 63rd Trfy & Winchester Ave,KANSAS CITY,MO,64133,-94.50637,39.01227,"",""
11409,E 49 STREET and HIGHLAND AVENUE,KANSAS CITY,MO,64110,Match,Exact,E 49 St & Highland Ave,KANSAS CITY,MO,64110,-94.564865,39.037773,"",""
11408,E 49 STREET and COLLEGE AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 49th St & College Ave,KANSAS CITY,MO,64130,-94.54646,39.03707,"",""
11881,E 84 STREET and PASEO,KANSAS CITY,MO,64132,Tie,,,,,,,,,
11880,E 84 STREET and OLIVE STREET,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11641,E 63 TRAFFICWAY and I 435 HIGHWAY,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11883,E 84 TERRACE and PASEO,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11640,E 63 TRAFFICWAY and I 435 HIGHWAY,KANSAS CITY,MO,64126,No_Match,,,,,,,,,
11882,E 84 TERRACE and HILLCREST ROAD,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11401,E 47 TERRACE and TROOST AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11643,E 63 TRAFFICWAY and I 435 N TO 63 STREET RA,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
11885,E 85 STREET and CAMPBELL STREET,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
11400,E 47 TERRACE and TRACY AVENUE,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
11642,E 63 TRAFFICWAY and I 435 HIGHWAY,KANSAS CITY,MO,64137,No_Match,,,,,,,,,
11884,E 84 TERRACE and TRACY AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11403,E 47 TERRACE and WOODLAND AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11645,E 63 TRAFFICWAY and MANCHESTER AVENUE,KANSAS CITY,MO,64129,Match,Non_Exact,E 63rd Trfy & Manchester Ave,KANSAS CITY,MO,64129,-94.495804,39.010418,"",""
11887,E 85 STREET and HICKMAN MILLS DR,KANSAS CITY,MO,64134,No_Match,,,,,,,,,
11402,E 47 TERRACE and TROOST AVENUE,KANSAS CITY,MO,64112,No_Match,,,,,,,,,
11644,E 63 TRAFFICWAY and LEWIS ROAD,KANSAS CITY,MO,64133,Match,Non_Exact,E 63rd Trfy & Lewis Rd,KANSAS CITY,MO,64133,-94.52116,39.01465,"",""
11886,E 85 STREET and FLORA AVENUE,KANSAS CITY,MO,64128,No_Match,,,,,,,,,
11890,E 85 STREET and HOLMES ROAD,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
11416,E 49 STREET and TROOST AVENUE,KANSAS CITY,MO,64110,Match,Exact,E 49th St & Troost Ave,KANSAS CITY,MO,64110,-94.57319,39.037586,"",""
11658,E 67 STREET and INDIANA AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11415,E 49 STREET and PHELPS ROAD,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11657,E 67 STREET and AGNES AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 67th St & Agnes Ave,KANSAS CITY,MO,64132,-94.55187,39.00507,"",""
11899,E 86 TERRACE and TROOST AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11418,E 49 STREET and WALROND AVENUE,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
11417,E 49 STREET and WALROND AVENUE,KANSAS CITY,MO,64109,No_Match,,,,,,,,,
11659,E 67 STREET and INDIANA AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 67th St & Indiana Ave,KANSAS CITY,MO,64132,-94.54723,39.00486,"",""
11419,E 49 TERRACE and FOREST AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11650,E 64 STREET and INDIANA AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11892,E 85 STREET and OLDHAM ROAD,KANSAS CITY,MO,64138,Match,Exact,E 85th St & Oldham Rd,KANSAS CITY,MO,64138,-94.50096,38.970203,"",""
11891,E 85 STREET and OAK STREET,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11410,E 49 STREET and LYDIA AVENUE,KANSAS CITY,MO,64110,Match,Exact,E 49th St & Lydia Ave,KANSAS CITY,MO,64110,-94.568504,39.037907,"",""
11652,E 66 STREET and HOLMES ROAD,KANSAS CITY,MO,64131,Match,Exact,E 66th St & Holmes Rd,KANSAS CITY,MO,64131,-94.579445,39.00831,"",""
11894,E 85 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11651,E 65 STREET and PASEO BLVD,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11893,E 85 STREET and PASEO,KANSAS CITY,MO,64134,No_Match,,,,,,,,,
11412,E 49 STREET and PASEO,KANSAS CITY,MO,64109,Tie,,,,,,,,,
11654,E 66 STREET and OAK STREET,KANSAS CITY,MO,64131,Match,Non_Exact,E 66th St & Oak St,KANSAS CITY,MO,64131,-94.584076,39.0084,"",""
11896,E 85 STREET and WAYNE AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11411,E 49 STREET and NORWOOD AVENUE,KANSAS CITY,MO,64133,Match,Exact,E 49 St & Norwood Ave,KANSAS CITY,MO,64133,-94.44308,39.03255,"",""
11653,E 66 STREET and MAIN STREET,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11895,E 85 STREET and TROOST AVENUE,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
11414,E 49 STREET and PASEO,KANSAS CITY,MO,64130,Match,Non_Exact,E 49 St & Paseo Blvd,KANSAS CITY,MO,64130,-94.56763,39.037872,"",""
11656,E 66 STREET and PASEO,KANSAS CITY,MO,64132,Match,Non_Exact,E 66th St & The Paseo,KANSAS CITY,MO,64131,-94.56711,39.00818,"",""
11898,E 86 TERRACE and TROOST AVENUE,KANSAS CITY,MO,"",No_Match,,,,,,,,,
11413,E 49 STREET and PASEO,KANSAS CITY,MO,64118,Tie,,,,,,,,,
11655,E 66 STREET and PASEO,KANSAS CITY,MO,64130,Tie,,,,,,,,,
11897,E 85 TERRACE and CRYSTAL AVENUE,KANSAS CITY,MO,64138,No_Match,,,,,,,,,
11180,E 38 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11182,E 38 STREET and ELMWOOD AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 38th St & Elmwood Ave,KANSAS CITY,MO,64128,-94.53044,39.056488,"",""
11181,E 38 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
11184,E 38 STREET and FREMONT AVENUE,KANSAS CITY,MO,64129,Match,Exact,E 38 St & Fremont Ave,KANSAS CITY,MO,64129,-94.509766,39.05584,"",""
11183,E 38 STREET and EUCLID AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11186,E 38 STREET and GARFIELD AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11185,E 38 STREET and GARFIELD AVENUE,KANSAS CITY,MO,64030,No_Match,,,,,,,,,
11188,E 38 STREET and KENSINGTON AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 38th St & Kensington Ave,KANSAS CITY,MO,64128,-94.532776,39.05652,"",""
11187,E 38 STREET and INDIANA AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 38 St & Indiana Ave,KANSAS CITY,MO,64128,-94.54428,39.05692,"",""
11189,E 38 STREET and MONROE AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 38 St & Monroe Ave,KANSAS CITY,MO,64128,-94.5408,39.05682,"",""
11191,E 38 STREET and OLIVE STREET,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11190,E 38 STREET and OLIVE STREET,KANSAS CITY,MO,"",Match,Exact,E 38 St & Olive St,KANSAS CITY,MO,64109,-94.555695,39.05741,"",""
11193,E 38 STREET and PASEO,KANSAS CITY,MO,64110,Tie,,,,,,,,,
11192,E 38 STREET and PASEO,KANSAS CITY,MO,64109,Tie,,,,,,,,,
11195,E 38 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64106,Tie,,,,,,,,,
11194,E 38 STREET and PASEO,KANSAS CITY,MO,64119,Tie,,,,,,,,,
11197,E 38 STREET and WALNUT STREET,KANSAS CITY,MO,64109,No_Match,,,,,,,,,
11196,E 38 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
11199,E 38 STREET and WAYNE AVENUE,KANSAS CITY,MO,64128,No_Match,,,,,,,,,
11198,E 38 STREET and WALNUT STREET,KANSAS CITY,MO,64111,Match,Exact,E 38th St & Walnut St,KANSAS CITY,MO,64111,-94.58481,39.05834,"",""
11160,E 37 STREET and MAIN STREET,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
11162,E 37 STREET and MONTGALL AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 37th St & Montgall Ave,KANSAS CITY,MO,64128,-94.55224,39.058987,"",""
11161,E 37 STREET and MONTGALL AVENUE,KANSAS CITY,MO,"",Match,Exact,E 37 St & Montgall Ave,KANSAS CITY,MO,64128,-94.55224,39.058987,"",""
11164,E 37 STREET and PASEO,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11163,E 37 STREET and OLIVE STREET,KANSAS CITY,MO,64130,Tie,,,,,,,,,
11166,E 37 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64127,Tie,,,,,,,,,
11165,E 37 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,E 37 St & Prospect Ave,KANSAS CITY,MO,64109,-94.553375,39.05933,"",""
11168,E 37 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11167,E 37 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64146,Tie,,,,,,,,,
11169,E 37 STREET and VINEYARD ROAD,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11171,E 37 STREET and WABASH AVENUE,KANSAS CITY,MO,64109,Tie,,,,,,,,,
11170,E 37 STREET and WABASH AVENUE,KANSAS CITY,MO,64108,Tie,,,,,,,,,
11173,E 37 STREET and WALNUT STREET,KANSAS CITY,MO,64111,Match,Exact,E 37 St & Walnut St,KANSAS CITY,MO,64111,-94.584694,39.06014,"",""
11172,E 37 STREET and WABASH AVENUE,KANSAS CITY,MO,64130,Tie,,,,,,,,,
11175,E 38 STREET and AGNES AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11174,E 37 STREET and WARWICK BOULEVARD,KANSAS CITY,MO,64111,Match,Exact,E 37 St & Warwick Blvd,KANSAS CITY,MO,64111,-94.58356,39.0601,"",""
11177,E 38 STREET and BELLEFONTAINE AVENUE,KANSAS CITY,MO,"",Match,Exact,E 38 St & Bellefontaine Ave,KANSAS CITY,MO,64128,-94.5478,39.057022,"",""
11176,E 38 STREET and BALES AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 38 St & Bales Ave,KANSAS CITY,MO,64128,-94.54313,39.05688,"",""
11179,E 38 STREET and BENTON BOULEVARD,KANSAS CITY,MO,64128,Match,Exact,E 38 St & Benton Blvd,KANSAS CITY,MO,64128,-94.54662,39.05697,"",""
11178,E 38 STREET and BELLEFONTAINE AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
11380,E 46 STREET and MONROE AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11140,E 36 STREET and PASEO,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11382,E 46 STREET and OLIVE STREET,KANSAS CITY,MO,64130,Match,Exact,E 46th St & Olive St,KANSAS CITY,MO,64130,-94.55659,39.042976,"",""
11381,E 46 STREET and MONTGALL AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 46 St & Montgall Ave,KANSAS CITY,MO,64130,-94.553116,39.042744,"",""
11142,E 36 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,E 36 St & S Benton St,KANSAS CITY,MO,64128,-94.549866,39.060505,"",""
11384,E 46 STREET and PASEO,KANSAS CITY,MO,64124,No_Match,,,,,,,,,
11141,E 36 STREET and PASEO,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
11383,E 46 STREET and PASEO,KANSAS CITY,MO,64109,No_Match,,,,,,,,,
11144,E 36 STREET and TROOST AVENUE,KANSAS CITY,MO,64109,Tie,,,,,,,,,
11386,E 46 STREET and WALNUT STREET,KANSAS CITY,MO,64112,Match,Non_Exact,E 46 St & Walnut St,KANSAS CITY,MO,64112,-94.58526,39.043175,"",""
11143,E 36 STREET and TOPPING AVENUE,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
11385,E 46 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
11146,E 36 STREET and WALNUT STREET,KANSAS CITY,MO,64109,Match,Non_Exact,E 36th St & Walnut St,KANSAS CITY,MO,64109,-94.584595,39.061943,"",""
11388,E 46 TERRACE and APPLETON AVENUE,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
11145,E 36 STREET and WABASH AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
11387,E 46 STREET and WARWICK BLVD,KANSAS CITY,MO,64111,Match,Non_Exact,E 46 St & Warwick Blvd,KANSAS CITY,MO,64112,-94.58317,39.043293,"",""
11148,E 37 STREET and AGNES AVENUE,KANSAS CITY,MO,"",Match,Exact,E 37th St & Agnes Ave,KANSAS CITY,MO,64128,-94.5488,39.058887,"",""
11147,E 36 STREET and WALNUT STREET,KANSAS CITY,MO,64111,Match,Exact,E 36 St & Walnut St,KANSAS CITY,MO,64111,-94.584595,39.061943,"",""
11389,E 47 STREET and BYRAMS FORD ROAD,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
11149,E 37 STREET and AGNES AVENUE,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
11391,E 47 STREET and ELMWOOD AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 47th St & Elmwood Ave,KANSAS CITY,MO,64130,-94.5313,39.040176,"",""
11390,E 47 STREET and CLAREMONT AVENUE,KANSAS CITY,MO,64133,Match,Exact,E 47 St & Claremont Ave,KANSAS CITY,MO,64133,-94.44538,39.036797,"",""
11151,E 37 STREET and CLEVELAND AVENUE,KANSAS CITY,MO,64126,No_Match,,,,,,,,,
11393,E 47 STREET and KENSINGTON AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 47th St & Kensington Ave,KANSAS CITY,MO,64130,-94.533394,39.0402,"",""
11150,E 37 STREET and CHESTNUT AVENUE,KANSAS CITY,MO,64109,No_Match,,,,,,,,,
